run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
3792,200,4,59.1,110.8,118.8,1.54,1e-07,80,0.35,0.40,True,125.5,3,0.012147703454080365,0.1102166205890943,1.7271287544304395,
3785,200,4,131.2,96.3,155.8,1.23,1e-07,25,0.60,0.58,True,153.8,3,0.0035924995382474656,0.05993746356201158,0.39099501464286146,
3782,200,4,140.5,67.1,149.1,2.83,1e-07,25,0.35,0.40,True,168.20000000000002,3,0.0030247208610987295,0.05499746231508077,1.423135730073663,
3794,200,4,64.5,49.8,74.5,1.22,1e-07,80,0.60,0.45,True,112.60000000000001,3,0.0008814153157055561,0.029688639505803496,3.135393679666088,
3791,200,4,89.0,57.0,98.8,1.19,1e-07,80,center,center,True,142.9,3,0.0027290347962255234,0.05224016458842299,0.5109646966585675,
3790,200,4,150.1,124.5,188.0,2.92,1e-07,50,0.60,0.58,False,155.3,3,0.020356941142951654,0.14267775279612324,10.882706391087982,vittima non trovata entro 15 minuti
3788,200,4,133.7,81.8,149.9,4.96,1e-07,50,0.45,0.55,True,196.8,3,0.0014395282071721412,0.03794111499642757,0.23893709768889715,
3798,200,4,58.1,41.8,64.6,1.13,1e-07,120,0.45,0.55,True,102.80000000000001,3,0.00402196399966027,0.06341895615397868,0.29606160399801873,
3801,200,4,38.1,53.4,58.6,4.0,1e-06,25,center,center,True,110.0,3,0.005776776703182568,0.07600510971758785,3.4387188887755316,
3804,200,4,58.6,133.4,139.1,2.67,1e-06,25,0.60,0.45,True,97.30000000000001,3,0.007792653752539165,0.08827600892960195,0.07716512059165723,
3810,200,4,22.2,30.5,30.8,1.93,1e-06,50,0.60,0.58,True,63.0,3,0.004780856038674484,0.06914373463065532,1.5276265674754514,
3799,200,4,112.5,125.1,161.2,3.15,1e-07,120,0.60,0.45,True,140.5,3,0.0066339410431330535,0.08144900885298147,0.6033525222705457,
3796,200,4,165.3,108.6,190.9,1.48,1e-07,120,center,center,True,174.8,3,0.019165893211785637,0.1384409376296825,9.374999689365952,
3797,200,4,56.4,128.2,133.5,4.84,1e-07,120,0.35,0.40,False,149.20000000000002,3,0.02395122324095012,0.15476182746707962,40.96186411218908,vittima non trovata entro 15 minuti
3800,200,4,83.5,169.4,182.1,2.5,1e-07,120,0.60,0.58,False,160.20000000000002,3,0.017663604209781886,0.132904492812628,13.31884254040508,vittima non trovata entro 15 minuti
3704,200,4,41.2,151.5,151.0,1.84,1e-05,25,0.60,0.45,False,900.0,0,nan,nan,nan,vittima non trovata entro 15 minuti
3807,200,4,36.1,142.0,140.5,4.27,1e-06,50,0.35,0.40,True,112.0,3,0.0012302057901378315,0.035074289588498175,0.19606109418190545,
3802,200,4,62.3,82.8,96.6,3.42,1e-06,25,0.35,0.40,True,143.9,3,0.0002551953947615556,0.015974836298427462,0.25707414876290063,
3701,200,4,161.5,112.1,189.6,2.86,1e-05,25,center,center,False,900.0,2,194.05057608614626,13.930203734552709,34.52559743820361,vittima non trovata entro 15 minuti
3806,200,4,93.1,121.0,145.7,3.38,1e-06,50,center,center,True,125.5,3,0.002953452920654645,0.05434567987112356,2.737642791773749,
3795,200,4,162.8,87.5,178.0,2.21,1e-07,80,0.60,0.58,True,219.60000000000002,3,0.0014571734210245613,0.03817294095330567,0.2048922078246778,
3702,200,4,73.4,86.2,106.2,3.87,1e-05,25,0.35,0.40,False,900.0,2,0.011295574632910536,0.10628064091315283,0.5901939267901487,vittima non trovata entro 15 minuti
3813,200,4,43.3,126.8,127.7,1.08,1e-06,80,0.45,0.55,True,103.7,3,0.0011417069869184523,0.03378915487132598,0.20525664234919702,
3816,200,4,69.6,46.9,77.0,1.59,1e-06,120,center,center,True,88.80000000000001,3,0.004570625107781362,0.06760639842338417,0.400873881376811,
3710,200,4,77.3,33.4,77.7,4.25,1e-05,50,0.60,0.58,False,900.0,1,nan,nan,16.679970458665018,vittima non trovata entro 15 minuti
3711,200,4,41.0,57.8,63.9,1.2,1e-05,80,center,center,False,900.0,2,6.310887241768095e-30,2.5121479338940403e-15,26.207975364521875,vittima non trovata entro 15 minuti
3809,200,4,32.3,54.0,56.1,3.38,1e-06,50,0.60,0.45,True,165.3,3,0.006906362617777195,0.08310452826276794,3.358278438686516,
3811,200,4,76.6,165.7,175.9,4.21,1e-06,80,center,center,True,146.5,3,0.005093723787828101,0.07137032848339779,3.6833063752227893,
3818,200,4,94.4,38.3,95.4,4.89,1e-06,120,0.45,0.55,True,118.30000000000001,3,0.005407753058457287,0.07353742624308582,0.20891662821548512,
3815,200,4,84.2,47.7,90.0,3.12,1e-06,80,0.60,0.58,True,122.7,3,0.0032282019571923163,0.05681726812503674,2.07003942948911,
3819,200,4,77.2,93.7,114.3,1.3,1e-06,120,0.60,0.45,True,111.2,3,0.0036781363072009403,0.060647640574064715,0.622861008960586,
3817,200,4,159.9,63.9,165.7,1.72,1e-06,120,0.35,0.40,True,139.5,3,0.0038346264614222223,0.061924360807538596,0.8725273034926615,
3820,200,4,160.1,119.2,192.6,3.19,1e-06,120,0.60,0.58,True,153.3,3,0.005877571164337977,0.07666531917586972,0.21472631034847792,
3834,200,4,49.3,150.3,151.9,1.16,1e-05,80,0.60,0.45,True,105.80000000000001,3,0.003910633097058593,0.06253505494567502,0.1575165773919222,
3826,200,4,37.7,71.6,74.2,2.1,1e-05,50,center,center,True,159.20000000000002,3,0.0019659331427717653,0.044338844626036045,2.2510238276022645,
3723,200,4,24.4,114.9,111.6,2.82,1e-07,25,0.45,0.55,False,900.0,2,6.310887241768095e-30,2.5121479338940403e-15,2.00434964726504,vittima non trovata entro 15 minuti
3837,200,4,99.3,62.6,110.5,3.77,1e-05,120,0.35,0.40,True,98.9,3,0.0007154104295993011,0.026747157411569945,2.1976122306006998,
3833,200,4,33.5,22.6,33.5,3.12,1e-05,80,0.45,0.55,True,170.3,3,0.0022858207487326215,0.0478102577773078,1.8667838014080294,
3828,200,4,122.0,54.6,127.0,4.25,1e-05,50,0.45,0.55,True,192.9,3,0.0040153444293687,0.0633667454535003,0.057285551092951185,
3838,200,4,98.2,118.9,147.2,4.98,1e-05,120,0.45,0.55,True,112.10000000000001,3,0.0024342145384973627,0.04933775976366745,3.0927826840599186,
3832,200,4,83.3,150.1,164.9,2.79,1e-05,80,0.35,0.40,True,239.9,3,0.003910619479264077,0.06253494606429334,0.16072251124927636,
3835,200,4,123.0,150.1,187.1,2.8,1e-05,80,0.60,0.58,True,207.0,3,0.004673863670552127,0.06836566148697844,0.12385727528377703,
3836,200,4,89.0,43.8,92.5,1.29,1e-05,120,center,center,True,216.9,3,0.004537793528228854,0.06736314666216874,0.15476497917226123,
3839,200,4,142.7,38.7,141.8,3.72,1e-05,120,0.60,0.45,True,135.70000000000002,3,0.0068332790460384875,0.08266365008901123,4.058879297683945,
3730,200,4,159.7,162.1,220.5,3.35,1e-07,50,0.60,0.58,False,900.0,2,1.2116903504194741e-27,3.4809342861069267e-14,2.6133349499101337,vittima non trovata entro 15 minuti
3840,200,4,52.3,148.8,151.4,3.83,1e-05,120,0.60,0.58,True,104.80000000000001,3,0.013742886335429676,0.1172300573037038,1.5712171012479463,
3829,200,4,40.7,168.8,167.6,4.43,1e-05,50,0.60,0.45,True,257.7,3,0.003938618160163414,0.06275841107105416,0.014017379477915915,
3843,200,4,78.4,111.2,129.1,2.63,1e-07,25,0.45,0.55,True,119.2,3,0.0021528620859998767,0.04639894488024352,0.684337405229605,
3746,200,4,141.6,41.8,141.5,4.56,1e-06,50,center,center,False,900.0,2,0.0,0.0,0.3289080752782404,vittima non trovata entro 15 minuti
3764,200,4,102.3,27.8,100.0,1.74,1e-05,25,0.60,0.45,False,759.8000000000001,3,251.08684661110843,15.845720135453245,18.667821705200723,vittima non trovata entro 15 minuti
3844,200,4,78.6,68.3,97.1,1.82,1e-07,25,0.60,0.45,True,105.4,3,0.006112150915925972,0.07818024632812288,1.868479110088669,
3747,200,4,151.6,30.1,148.7,1.83,1e-06,50,0.35,0.40,False,900.0,2,0.0,0.0,0.4006308786906024,vittima non trovata entro 15 minuti
3846,200,4,82.6,104.1,125.8,1.51,1e-07,50,center,center,True,143.1,3,0.035111699503889975,0.18738116101649593,2.472281136712447,
3850,200,4,85.9,98.8,123.9,4.29,1e-07,50,0.60,0.58,True,139.3,3,0.004694033902287904,0.06851301994721809,0.2307230157603362,
3851,200,4,119.4,47.4,122.0,4.03,1e-07,80,center,center,True,168.20000000000002,3,0.0038156228541907557,0.06177072813388843,0.39500735363466266,
3852,200,4,92.9,104.0,132.5,2.24,1e-07,80,0.35,0.40,True,134.3,3,0.005257891377058819,0.07251131895820692,0.14749127565106976,
3762,200,4,89.9,96.6,124.9,3.22,1e-05,25,0.35,0.40,False,900.0,2,0.0,0.0,29.9732382449216,vittima non trovata entro 15 minuti
3765,200,4,78.0,119.9,136.2,4.91,1e-05,25,0.60,0.58,False,900.0,0,nan,nan,17.12506594033505,vittima non trovata entro 15 minuti
3855,200,4,73.6,144.5,155.4,3.83,1e-07,80,0.60,0.58,False,141.70000000000002,3,0.009061468389569206,0.09519174538566465,16.929994078458375,vittima non trovata entro 15 minuti
3856,200,4,20.3,141.6,137.4,2.48,1e-07,120,center,center,False,121.0,3,0.007822838970630392,0.08844681436111983,15.597064646893578,vittima non trovata entro 15 minuti
3853,200,4,107.1,143.2,171.8,2.78,1e-07,80,0.45,0.55,True,155.3,3,0.005530421732982049,0.0743668053164989,0.9485604475409459,
3858,200,4,33.4,94.8,94.2,2.76,1e-07,120,0.45,0.55,True,107.4,3,0.002086635117986181,0.045679701378032025,0.788337274317279,
3857,200,4,100.9,35.9,100.8,3.11,1e-07,120,0.35,0.40,True,117.60000000000001,3,0.0020411449343720176,0.04517903202119339,1.275080983721276,
3860,200,4,48.7,117.3,120.5,3.91,1e-07,120,0.60,0.58,True,114.30000000000001,3,0.0016808495533838091,0.04099816524411561,1.0256045544724937,
3863,200,4,51.2,71.8,81.2,1.31,1e-06,25,0.45,0.55,True,100.2,3,0.002904305973951303,0.053891613206057426,3.6798879562354863,
3862,200,4,20.1,151.6,147.3,2.93,1e-06,25,0.35,0.40,True,133.0,3,0.014664099744540374,0.12109541586922427,5.760045989462221,
3859,200,4,124.5,169.9,203.7,1.33,1e-07,120,0.60,0.45,False,210.20000000000002,3,0.01749144876481133,0.13225524097294342,15.607438543453338,vittima non trovata entro 15 minuti
3787,200,4,159.3,122.9,194.2,3.13,1e-07,50,0.35,0.40,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,0.34414605704441353,vittima non trovata entro 15 minuti
3789,200,4,20.6,127.2,123.2,4.83,1e-07,50,0.60,0.45,False,900.0,2,0.0,0.0,0.8108565398579791,vittima non trovata entro 15 minuti
3869,200,4,61.6,59.9,78.9,2.43,1e-06,50,0.60,0.45,True,92.4,3,0.004999697264985741,0.07070853742643629,2.798948813184753,
3866,200,4,100.8,60.0,110.5,1.4,1e-06,50,center,center,True,161.9,3,0.003944154589276046,0.06280250464174217,0.46198189452544275,
3793,200,4,20.4,154.2,150.0,2.62,1e-07,80,0.45,0.55,False,900.0,2,0.0,0.0,0.1261203827180464,vittima non trovata entro 15 minuti
3870,200,4,98.4,116.8,145.7,4.36,1e-06,50,0.60,0.58,True,125.0,3,0.006409759471986304,0.08006097346389378,0.04294853937330258,
3871,200,4,40.6,79.9,83.0,3.32,1e-06,80,center,center,True,106.0,3,0.013808813961704186,0.1175109099688373,2.9809412990926765,
3874,200,4,66.3,50.2,76.2,3.45,1e-06,80,0.60,0.45,True,87.9,3,0.002476507724801392,0.04976452275267384,1.9746343797666555,
3873,200,4,45.0,40.1,53.2,2.74,1e-06,80,0.45,0.55,True,92.4,3,0.0038850083914648316,0.06232983548401866,1.3212083095605214,
3814,200,4,105.6,37.8,105.8,2.61,1e-06,80,0.60,0.45,False,900.0,1,1.2284639525621683,1.108360930636843,1.7322539275964914,vittima non trovata entro 15 minuti
3875,200,4,30.8,149.8,147.1,4.87,1e-06,80,0.60,0.58,True,112.9,3,0.024859130135176478,0.15766778407517648,7.0041169158728085,
3803,200,4,148.3,135.5,193.8,1.94,1e-06,25,0.45,0.55,False,900.0,2,0.0,0.0,20.444519300833214,vittima non trovata entro 15 minuti
3878,200,4,24.3,75.0,72.6,2.6,1e-06,120,0.45,0.55,True,77.5,3,0.0063610585748381035,0.07975624473881718,1.2249125168522206,
3805,200,4,148.1,146.5,201.2,1.36,1e-06,25,0.60,0.58,False,900.0,2,4.0389678347315804e-28,2.0097183471152322e-14,0.9827593044781177,vittima non trovata entro 15 minuti
3876,200,4,130.0,109.4,162.9,4.59,1e-06,120,center,center,True,132.3,3,0.005495766255987242,0.07413343547945989,0.06738749752111887,
3877,200,4,47.5,74.3,81.3,1.59,1e-06,120,0.35,0.40,True,104.30000000000001,3,0.004521815897954234,0.06724444882631007,0.08264399728221232,
3872,200,4,135.5,140.8,188.4,1.16,1e-06,80,0.35,0.40,True,197.4,3,0.0029306522580905166,0.05413549905644647,0.1993920404211995,
3808,200,4,66.1,94.6,108.5,1.34,1e-06,50,0.45,0.55,False,900.0,2,1.0097419586828951e-28,1.0048591735576161e-14,0.4650444406192056,vittima non trovata entro 15 minuti
3879,200,4,25.5,140.8,137.4,2.36,1e-06,120,0.60,0.45,True,110.7,3,0.006207179446699686,0.07878565508199882,0.07903856472146364,
3812,200,4,105.8,80.8,126.1,1.3,1e-06,80,0.35,0.40,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,0.3911010513665158,vittima non trovata entro 15 minuti
3880,200,4,122.6,157.4,192.5,1.06,1e-06,120,0.60,0.58,True,128.5,3,0.0013086591614234866,0.03617539441973628,0.4335470814921914,
3861,200,4,161.8,77.7,172.9,4.33,1e-06,25,center,center,True,424.90000000000003,3,34.06708241330744,5.836701329801572,8.816859662045612,
3823,200,4,162.2,63.6,167.8,3.86,1e-05,25,0.45,0.55,False,900.0,1,nan,nan,26.077152570505802,vittima non trovata entro 15 minuti
3825,200,4,126.5,60.0,133.3,2.6,1e-05,25,0.60,0.58,False,900.0,1,686.335558060304,26.198006757390992,14.439884262088567,vittima non trovata entro 15 minuti
3824,200,4,77.5,38.3,79.7,4.12,1e-05,25,0.60,0.45,False,900.0,1,144.078274140485,12.003260979437421,18.105425125254957,vittima non trovata entro 15 minuti
3821,200,4,46.5,35.7,51.6,1.63,1e-05,25,center,center,False,900.0,2,1.262177448353619e-29,3.552713678800501e-15,16.72729918705114,vittima non trovata entro 15 minuti
3827,200,4,165.4,107.8,190.5,1.78,1e-05,50,0.35,0.40,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,18.60083274032233,vittima non trovata entro 15 minuti
3822,200,4,58.6,79.1,91.5,3.69,1e-05,25,0.35,0.40,False,900.0,2,41.00950295985379,6.40386625093418,2.0317556388191864,vittima non trovata entro 15 minuti
3831,200,4,34.5,69.3,70.7,1.59,1e-05,80,center,center,False,900.0,2,1.5777218104420236e-30,1.2560739669470201e-15,28.125370286094807,vittima non trovata entro 15 minuti
3830,200,4,87.9,140.2,158.6,4.38,1e-05,50,0.60,0.58,False,900.0,0,nan,nan,nan,vittima non trovata entro 15 minuti
3888,200,4,123.5,51.0,127.1,3.73,1e-05,50,0.45,0.55,True,187.70000000000002,3,0.0033229221611029533,0.05764479300945536,0.10477346386594956,
3889,200,4,129.7,23.9,126.2,1.88,1e-05,50,0.60,0.45,True,183.60000000000002,3,0.004332031432605304,0.0658181694716991,1.7729485622137469,
3892,200,4,73.6,53.8,84.2,3.87,1e-05,80,0.35,0.40,True,171.4,3,0.0031110646929301726,0.05577691899818574,2.612595745255278,
3891,200,4,127.2,108.8,160.3,4.05,1e-05,80,center,center,True,193.10000000000002,3,0.00438106580242976,0.06618962005050157,0.10873454010818441,
3894,200,4,30.3,117.6,115.4,4.33,1e-05,80,0.60,0.45,True,144.8,3,0.002721938499746953,0.05217220044953973,0.0660192787783913,
3897,200,4,30.0,122.4,120.1,4.4,1e-05,120,0.35,0.40,True,134.4,3,0.0037254770386754457,0.0610366860066587,0.20415793651009906,
3895,200,4,123.2,48.7,126.1,1.39,1e-05,80,0.60,0.58,True,187.0,3,0.0038794157625565407,0.062284956149591536,0.11145589942479363,
3896,200,4,121.2,104.8,153.2,3.41,1e-05,120,center,center,True,180.9,3,0.004993006421585469,0.07066120874698839,0.19904107462412923,
3893,200,4,84.8,150.6,166.1,2.81,1e-05,80,0.45,0.55,True,240.10000000000002,3,0.003174746003158189,0.05634488444533531,1.2773506492818079,
3901,200,4,86.5,65.8,101.6,2.49,1e-07,25,center,center,True,98.2,3,0.0019673110727013838,0.044354380535651536,0.2974952285825666,
3900,200,4,149.6,117.9,183.4,3.49,1e-05,120,0.60,0.58,True,127.2,3,0.003397151545446845,0.05828508853426273,0.07703550496701396,
3899,200,4,120.0,104.8,152.3,4.29,1e-05,120,0.60,0.45,True,168.0,3,0.005486093397982594,0.07406816723790723,0.07916549190314105,
3841,200,4,42.7,125.3,126.1,1.67,1e-07,25,center,center,False,900.0,2,1.262177448353619e-28,1.1234667099445444e-14,4.7341369552327235,vittima non trovata entro 15 minuti
3842,200,4,152.5,32.7,150.1,1.63,1e-07,25,0.35,0.40,False,900.0,2,0.015476997165964877,0.1244065800750301,1.460524146070992,vittima non trovata entro 15 minuti
3905,200,4,79.2,73.0,100.6,4.53,1e-07,25,0.60,0.58,True,121.5,3,0.0019709408538198243,0.04439527963443664,0.47092466962436785,
3907,200,4,53.0,166.0,168.1,3.71,1e-07,50,0.35,0.40,True,130.1,3,0.010499486680984282,0.10246700288865818,3.028360051442718,
3848,200,4,156.9,61.6,162.2,2.7,1e-07,50,0.45,0.55,False,900.0,2,0.000616502528094752,0.024829468945081205,0.220751343832551,vittima non trovata entro 15 minuti
3845,200,4,89.2,135.2,155.1,3.16,1e-07,25,0.60,0.58,False,900.0,2,4.0389678347315804e-28,2.0097183471152322e-14,0.18035045700263233,vittima non trovata entro 15 minuti
3908,200,4,67.0,99.6,113.1,2.07,1e-07,50,0.45,0.55,True,120.0,3,0.003018737841998428,0.054943041797833034,0.6378751923342953,
3847,200,4,45.9,166.1,166.2,2.07,1e-07,50,0.35,0.40,False,900.0,2,2.524354896707238e-29,5.0242958677880805e-15,9.844950815396432,vittima non trovata entro 15 minuti
3906,200,4,91.4,52.2,98.5,1.81,1e-07,50,center,center,True,174.20000000000002,3,0.0026990416713254146,0.05195230188668655,0.38835616672033474,
3849,200,4,157.7,68.0,165.1,3.01,1e-07,50,0.60,0.45,False,900.0,2,5.048709793414476e-29,7.105427357601002e-15,14.403317394102448,vittima non trovata entro 15 minuti
3913,200,4,103.5,101.9,138.2,1.61,1e-07,80,0.45,0.55,True,130.6,3,0.0024265308291006988,0.04925982977133294,0.12520925002441202,
3909,200,4,107.5,148.1,176.0,3.96,1e-07,50,0.60,0.45,False,154.0,3,0.004901745581147519,0.07001246732652348,19.712949128622196,vittima non trovata entro 15 minuti
3916,200,4,136.4,69.3,146.3,3.87,1e-07,120,center,center,True,156.10000000000002,3,0.003705678044898536,0.06087428065200061,0.3153824795402959,
3919,200,4,37.8,36.3,45.3,4.84,1e-07,120,0.60,0.45,True,72.60000000000001,3,0.008891542086741004,0.0942949738148381,4.474529833138403,
3854,200,4,30.6,146.2,143.5,2.85,1e-07,80,0.60,0.45,False,900.0,2,0.0,0.0,1.4905219022635223,vittima non trovata entro 15 minuti
3920,200,4,19.6,104.0,100.0,3.1,1e-07,120,0.60,0.58,False,106.60000000000001,3,0.02390679446404243,0.15461822164299532,33.407570007282395,vittima non trovata entro 15 minuti
3912,200,4,154.3,154.0,210.9,1.54,1e-07,80,0.35,0.40,True,227.0,3,0.0029593932158854365,0.054400305292208025,1.3762927256572737,
3917,200,4,100.6,93.2,130.1,2.26,1e-07,120,0.35,0.40,True,132.70000000000002,3,0.004412225789260527,0.06642458723440084,0.4972954941902688,
3925,200,4,58.2,37.5,62.3,3.94,1e-06,25,0.60,0.58,True,87.7,3,0.006351328729111446,0.0796952240043997,0.4108530466337356,
3921,200,4,76.0,170.9,180.5,1.28,1e-06,25,center,center,True,133.20000000000002,3,0.023856976296411606,0.15445703705694863,3.4491212921553864,
3923,200,4,96.7,128.9,154.1,3.39,1e-06,25,0.45,0.55,True,120.80000000000001,3,0.0015342158850509301,0.039169067962499825,1.5604851794611754,
3918,200,4,121.2,166.5,198.9,2.7,1e-07,120,0.45,0.55,False,169.0,3,0.027610316668943098,0.16616352388217787,39.67936962453159,vittima non trovata entro 15 minuti
3922,200,4,136.5,84.4,153.6,1.26,1e-06,25,0.35,0.40,True,149.6,3,0.011431155432181952,0.10691658165215512,0.16083602742858902,
3865,200,4,45.7,114.7,117.1,1.47,1e-06,25,0.60,0.58,False,900.0,1,2.3222741571206066e-05,0.004818997984146296,0.0826031294256651,vittima non trovata entro 15 minuti
3931,200,4,53.0,166.8,168.8,3.47,1e-06,80,center,center,True,116.7,3,0.01976559947139435,0.1405901826991997,3.435369400972337,
3932,200,4,51.1,126.0,129.5,3.33,1e-06,80,0.35,0.40,True,97.80000000000001,3,0.026693935443986162,0.1633827880897684,0.5001468086876787,
3929,200,4,81.3,131.1,147.3,3.97,1e-06,50,0.60,0.45,True,123.0,3,0.007106150602519019,0.08429798694226938,0.18751592494458777,
3933,200,4,57.0,106.6,114.2,2.87,1e-06,80,0.45,0.55,True,108.30000000000001,3,0.033626556164814796,0.18337545136908265,1.3833546527027898,
3935,200,4,28.3,107.0,104.6,3.45,1e-06,80,0.60,0.58,True,89.10000000000001,3,0.006464669812268134,0.08040317041179491,1.4421985273524214,
3864,200,4,21.0,151.8,147.6,3.53,1e-06,25,0.60,0.45,False,900.0,1,nan,nan,14.039745515877286,vittima non trovata entro 15 minuti
3930,200,4,63.5,158.1,163.9,4.91,1e-06,50,0.60,0.58,True,143.6,3,0.011791433361631203,0.10858836660356948,1.7580466869418316,
3928,200,4,155.4,131.5,196.5,3.89,1e-06,50,0.45,0.55,True,157.8,3,0.002528210483123933,0.05028131345861933,0.37350882090214393,
3934,200,4,38.3,81.4,83.3,2.93,1e-06,80,0.60,0.45,True,112.5,3,0.002250815947319614,0.04744276496284353,1.6395023062089524,
3867,200,4,30.1,97.7,96.0,4.04,1e-06,50,0.35,0.40,False,900.0,1,nan,nan,12.16332871661891,vittima non trovata entro 15 minuti
3936,200,4,104.1,52.0,109.7,1.16,1e-06,120,center,center,True,127.4,3,0.004164103534680878,0.06452986544756527,0.502191078165745,
3938,200,4,28.3,62.3,61.8,3.15,1e-06,120,0.45,0.55,True,72.3,3,0.004125736820846844,0.06423189877970947,1.5439626033711908,
3868,200,4,76.3,110.5,127.4,3.86,1e-06,50,0.45,0.55,False,900.0,2,0.0,0.0,0.34388580429021526,vittima non trovata entro 15 minuti
3940,200,4,107.1,77.4,125.1,3.78,1e-06,120,0.60,0.58,True,109.5,3,0.005941095470078143,0.07707850199684826,0.20826559466109743,
3943,200,4,24.1,164.6,160.7,2.54,1e-05,25,0.45,0.55,True,95.30000000000001,3,0.0008855890368733684,0.029758848043453703,1.1171749845959351,
3937,200,4,168.5,84.9,182.0,3.35,1e-06,120,0.35,0.40,True,160.3,3,0.0039713929157977525,0.06301898853359797,1.1361289297765844,
3939,200,4,118.5,117.1,159.5,4.76,1e-06,120,0.60,0.45,True,151.70000000000002,3,0.016678536487675463,0.12914540831046012,1.1740671680950854,
3946,200,4,25.9,126.9,123.7,2.8,1e-05,50,center,center,True,154.10000000000002,3,0.002752118684278869,0.052460639381148116,2.4463165610969453,
3951,200,4,59.8,107.6,116.3,4.12,1e-05,80,center,center,True,97.7,3,0.0025132485735519738,0.0501323106743742,2.8672965945690447,
3904,200,4,41.4,156.4,155.7,4.86,1e-07,25,0.60,0.45,True,573.9,3,9.779975607018716,3.127295254212291,7.037120271548036,
3949,200,4,100.6,57.7,109.1,2.92,1e-05,50,0.60,0.45,True,135.0,3,0.00119868173743742,0.034621983441701025,2.6125882983917283,
3941,200,4,128.1,108.7,161.0,4.23,1e-05,25,center,center,True,223.70000000000002,3,0.004699767273445789,0.06855484865015594,0.1547806121809674,
3955,200,4,61.0,24.7,59.3,2.1,1e-05,80,0.60,0.58,True,65.60000000000001,3,0.002792561052521903,0.0528446880255897,1.5144952602777404,
3881,200,4,35.0,70.8,72.4,4.01,1e-05,25,center,center,False,900.0,1,2.524354896707238e-29,5.0242958677880805e-15,26.126851438376363,vittima non trovata entro 15 minuti
3882,200,4,126.1,95.3,151.1,3.33,1e-05,25,0.35,0.40,False,900.0,1,nan,nan,24.491411648932573,vittima non trovata entro 15 minuti
3953,200,4,145.0,102.8,170.8,2.64,1e-05,80,0.45,0.55,True,189.60000000000002,3,0.005241524291017094,0.0723983721572322,0.1299068135103452,
3884,200,4,156.9,80.1,169.5,2.69,1e-05,25,0.60,0.45,False,900.0,1,65.6377382142849,8.101712054515692,19.193884532780558,vittima non trovata entro 15 minuti
3885,200,4,91.6,53.3,99.2,4.77,1e-05,25,0.60,0.58,False,900.0,0,nan,nan,nan,vittima non trovata entro 15 minuti
3883,200,4,36.8,50.3,55.3,2.15,1e-05,25,0.45,0.55,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,46.25754868825572,vittima non trovata entro 15 minuti
3952,200,4,37.3,144.5,143.2,3.48,1e-05,80,0.35,0.40,True,238.3,3,0.0023252519860327567,0.04822086670760654,0.09655321296206339,
3886,200,4,170.6,93.2,187.6,3.56,1e-05,50,center,center,False,900.0,2,5.048709793414476e-28,2.2469334198890888e-14,23.78668395993235,vittima non trovata entro 15 minuti
3954,200,4,128.0,168.4,204.5,2.19,1e-05,80,0.60,0.45,True,215.70000000000002,3,0.00707952670774855,0.08413992338805966,0.09079873272023466,
3887,200,4,99.8,21.9,96.3,2.29,1e-05,50,0.35,0.40,False,900.0,2,2.0273725264180003e-28,1.4238583238573986e-14,28.51257869656496,vittima non trovata entro 15 minuti
3957,200,4,123.8,21.8,120.0,1.54,1e-05,120,0.35,0.40,True,184.70000000000002,3,0.004662132122956488,0.06827980757849636,0.685330896389012,
3956,200,4,168.0,71.8,176.1,1.44,1e-05,120,center,center,True,200.5,3,0.0031318593438663307,0.05596301764439022,0.081015508338629,
3958,200,4,123.8,130.3,172.7,2.19,1e-05,120,0.45,0.55,True,180.3,3,0.004815304289184067,0.06939239359745467,0.345147638149138,
3959,200,4,161.7,122.2,195.6,1.13,1e-05,120,0.60,0.45,True,140.0,3,0.004302564547420639,0.06559393681904326,0.0996158150505803,
3964,200,4,76.3,23.2,73.6,2.54,1e-07,25,0.60,0.45,False,67.9,3,0.0018411433962331044,0.042908546890253745,10.00322116144523,vittima non trovata entro 15 minuti
3960,200,4,30.3,99.7,98.1,2.41,1e-05,120,0.60,0.58,True,147.20000000000002,3,0.0029373778766709113,0.05419758183416407,1.208188732226168,
3890,200,4,80.0,163.2,175.1,1.62,1e-05,50,0.60,0.58,False,900.0,2,1.0097419586828951e-27,3.1776437161565096e-14,26.67625879435681,vittima non trovata entro 15 minuti
3965,200,4,60.5,108.9,117.8,4.51,1e-07,25,0.60,0.58,True,133.20000000000002,3,0.019706375520712232,0.14037939849106149,0.49845963748345395,
3961,200,4,81.0,121.4,139.0,1.67,1e-07,25,center,center,True,147.8,3,0.0034555743763072504,0.058784133712314335,2.6190649952285927,
3898,200,4,167.9,27.9,164.5,3.23,1e-05,120,0.45,0.55,False,900.0,0,nan,nan,nan,vittima non trovata entro 15 minuti
3969,200,4,101.1,38.3,101.8,3.63,1e-07,50,0.60,0.45,True,111.5,3,0.014115673616913613,0.1188094003726709,5.859064693350839,
