run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,n_drones_tracked,pos_variance_m2,pos_std_m,est_error_2d_m,est_error_3d_m,est_depth_m,est_error_depth_m,dcgd_err_final_mean_m,landing_err_mean_m,pf_std_xy_mean_m,note
519,100,3,21.6,92.8,89.4,4.02,1e-07,0.1,120,0.60,0.45,False,900.0,0,3,8.67236947064693,2.944888702590801,18.78647522302897,22.070990776396474,15.601,11.584,18.893,592.784,2.94,vittima non trovata entro 15 minuti
640,100,3,32.2,91.7,90.8,4.03,1e-07,0.1,120,0.60,0.58,True,144.6,3,3,0.018510421465472042,0.13605300976263643,0.49812050518922735,0.5341155398985622,3.838,0.193,0.503,3.624,1.823,
643,100,3,56.7,48.7,67.7,1.13,1e-06,0.05,25,0.45,0.55,True,127.0,3,3,7.078259162002221,2.660499795527566,5.038577347085072,5.152546239919624,2.515,1.382,5.636,13.81,2.421,
574,100,3,74.9,97.6,116.0,2.96,1e-05,0.05,80,0.60,0.45,False,900.0,1,2,4493.244513175001,67.03166798741474,67.81420132523947,67.880355773103,5.958,2.996,67.991,206.007,3.053,vittima non trovata entro 15 minuti
651,100,3,20.9,38.6,37.2,1.93,1e-06,0.05,80,center,center,True,88.0,3,3,0.005286410878787929,0.07270770852384174,0.7783785389472684,2.055235619699366,4.226,2.295,0.781,6.15,1.711,
652,100,3,15.0,38.7,35.2,2.0,1e-06,0.05,80,0.35,0.40,True,82.80000000000001,3,3,4.87302523220842,2.2074929744414633,2.932044054011403,5.826868211263079,-4.037,6.041,3.571,4.765,2.209,
569,100,3,88.6,81.3,113.2,3.06,1e-05,0.05,50,0.60,0.45,False,900.0,2,2,4.310954414929861,2.0762837992263634,88.21874045038471,90.6287225959201,-5.614,8.679,88.242,231.48,3.151,vittima non trovata entro 15 minuti
650,100,3,37.4,83.1,84.5,1.33,1e-06,0.05,50,0.60,0.58,True,123.30000000000001,3,3,0.019836748300157685,0.14084299166148695,0.9865822839329939,6.579791981522872,-5.414,6.747,0.987,8.64,1.712,
646,100,3,35.4,91.2,91.4,1.73,1e-06,0.05,50,center,center,True,154.70000000000002,3,3,0.017204541568975027,0.13116608391262974,0.6307707952264362,0.6377147105675612,1.827,0.094,0.635,8.872,1.723,
562,100,3,94.5,79.6,116.5,2.51,1e-05,0.05,25,0.35,0.40,False,900.0,1,2,910.3129833638139,30.17139346075706,36.68068186894014,37.47350180061924,10.176,7.668,38.477,374.513,3.131,vittima non trovata entro 15 minuti
654,100,3,37.7,12.6,33.6,3.01,1e-06,0.05,80,0.60,0.45,True,71.3,3,3,0.675874533285935,0.8221158879902122,4.044540554617248,8.8372613051555,8.965,5.955,4.057,4.627,3.119,
655,100,3,77.2,33.4,77.6,3.4,1e-06,0.05,80,0.60,0.58,True,123.0,3,3,1.6361362881211918,1.2791154318986195,6.053986311114855,8.087834856826799,-4.262,7.661,6.183,1.504,2.727,
582,100,3,78.3,75.2,101.5,1.88,1e-05,0.1,25,0.35,0.40,False,900.0,0,3,242.26806563597304,15.564962757294765,8.393691203171347,9.39749016500251,7.304,5.426,12.585,515.204,3.194,vittima non trovata entro 15 minuti
658,100,3,26.4,42.1,42.9,3.11,1e-06,0.05,120,0.45,0.55,True,95.0,3,3,0.4664360748878409,0.6829612543093795,2.8961043416574177,4.3857749200844385,6.992,3.877,2.901,5.959,2.613,
548,100,3,8.5,47.3,42.4,2.41,1e-06,0.1,50,0.45,0.55,False,900.0,0,3,9.65991366136047,3.108040164052014,30.1272010502513,30.56593064074648,8.883,6.47,30.255,484.977,3.356,vittima non trovata entro 15 minuti
662,100,3,12.5,42.2,37.9,2.64,1e-06,0.1,25,0.35,0.40,True,87.10000000000001,3,3,0.5105922560057052,0.7145573846834873,2.2020787501383445,6.8710041206980526,-4.937,7.572,2.21,4.271,2.179,
653,100,3,7.5,58.8,53.8,1.33,1e-06,0.05,80,0.45,0.55,True,114.0,3,3,0.40646254622873595,0.6375441523759244,4.198170236527787,6.8419748075817735,7.439,6.112,4.206,7.831,2.255,
660,100,3,28.4,87.2,85.4,2.07,1e-06,0.05,120,0.60,0.58,True,123.4,3,3,2.2082944876254373,1.4860331381316627,2.0350616196186775,2.326855875291545,1.152,0.916,2.515,10.303,1.839,
656,100,3,35.7,65.4,67.7,3.64,1e-06,0.05,120,center,center,True,116.80000000000001,3,3,0.06659899206834785,0.25806780517598055,0.3807456406049808,0.5052783685883705,4.062,0.418,0.419,1.538,2.632,
657,100,3,48.2,78.5,85.3,3.38,1e-06,0.05,120,0.35,0.40,True,120.10000000000001,3,3,0.007304384247131901,0.08546569046776549,0.5320437707830465,1.0791504160549505,2.53,0.852,0.538,4.307,1.789,
541,100,3,71.2,13.5,66.7,4.16,1e-06,0.1,25,center,center,False,900.0,2,3,306.40749465541205,17.50449926891404,18.558353273085295,21.0241344512237,20.59,16.432,22.357,440.293,3.358,vittima non trovata entro 15 minuti
669,100,3,19.8,24.3,24.3,1.93,1e-06,0.1,50,0.60,0.45,True,48.400000000000006,3,3,0.12068760485926792,0.3474012159726387,4.651109528550999,9.487710853217783,-8.47,10.397,4.651,4.537,2.464,
663,100,3,42.0,29.9,44.6,2.07,1e-06,0.1,25,0.45,0.55,True,94.80000000000001,3,3,0.04332579258845164,0.20814848687523924,1.9922640906252862,3.247647183755103,5.333,3.262,1.992,19.682,2.5,
555,100,3,90.8,39.7,92.6,2.11,1e-06,0.1,80,0.60,0.58,False,900.0,2,3,84.25562148710941,9.179086092150428,13.442221694945994,13.44241000807641,7.946,5.841,13.589,470.904,3.001,vittima non trovata entro 15 minuti
665,100,3,55.4,5.1,50.4,4.92,1e-06,0.1,25,0.60,0.58,True,101.5,3,3,0.044853579250900576,0.21178663614803597,2.8615398710477105,4.1748418764333355,7.788,2.872,2.862,10.677,2.306,
666,100,3,68.2,6.7,63.2,3.16,1e-06,0.1,50,center,center,True,112.4,3,3,0.008891478777655495,0.09429463811720948,4.4846819862528395,8.53901416738589,10.825,7.661,4.485,3.357,2.92,
598,100,3,92.9,38.9,94.2,4.87,1e-05,0.1,120,0.45,0.55,False,900.0,1,3,3.1550881257242778,1.776256773589978,1.0262773884466867,1.1250586013342736,4.414,0.461,1.579,302.029,2.947,vittima non trovata entro 15 minuti
674,100,3,31.2,28.5,35.2,3.24,1e-06,0.1,80,0.60,0.45,True,80.10000000000001,3,3,0.00606744793957609,0.07789382478461364,3.1179608439304505,8.572474467869325,-6.278,9.518,3.118,8.753,1.857,
677,100,3,34.2,17.5,31.8,3.39,1e-06,0.1,120,0.35,0.40,True,59.7,3,3,0.06561783328711121,0.2561597807758103,3.3749409676805864,4.550426460827921,7.374,3.988,3.379,5.0,2.472,
673,100,3,69.4,3.3,64.4,1.86,1e-06,0.1,80,0.45,0.55,True,107.80000000000001,3,3,0.0264420766959945,0.16261019862233272,1.9244873614955402,3.1088638738132546,4.878,3.015,1.928,24.828,2.173,
686,100,3,12.1,10.5,9.0,1.32,1e-05,0.05,50,center,center,True,11.100000000000001,3,1,2.03615196826771,1.426937969313211,1.3975576359557538,2.646640918642164,3.535,2.217,1.962,2.13,2.748,
581,100,3,95.5,20.7,91.9,2.39,1e-05,0.1,25,center,center,False,900.0,0,3,1650.5317027299361,40.62673630418688,7.795154031104527,8.832909992594692,6.542,4.154,39.775,192.967,3.343,vittima non trovata entro 15 minuti
676,100,3,50.5,21.4,48.4,3.32,1e-06,0.1,120,center,center,True,92.5,3,3,4.085517634695082,2.0212663443235486,3.6414892719211673,3.696793535924343,5.288,1.971,4.071,10.44,3.663,
671,100,3,42.5,85.7,89.0,1.39,1e-06,0.1,80,center,center,True,123.0,3,3,0.021039138581216563,0.14504874553479105,2.7208557623839296,3.5193872126703507,4.921,3.526,2.721,6.903,2.031,
672,100,3,86.9,38.6,88.5,2.49,1e-06,0.1,80,0.35,0.40,True,136.8,3,3,0.008500004299107062,0.09219546788810751,1.1267577437445133,1.835415594813122,4.28,1.795,1.128,5.203,1.774,
564,100,3,0.2,49.7,44.9,4.04,1e-05,0.05,25,0.60,0.45,False,900.0,2,2,859.0147951573006,29.308954180545246,36.309598803604274,41.190477413260936,25.443,21.4,40.411,328.386,2.979,vittima non trovata entro 15 minuti
668,100,3,2.5,79.1,74.1,2.8,1e-06,0.1,50,0.45,0.55,True,146.5,3,3,0.011626172781875718,0.10782473177279746,1.735509373893943,3.5714805067183657,6.203,3.403,1.738,19.536,2.234,
685,100,3,26.4,13.7,23.1,3.78,1e-05,0.05,25,0.60,0.58,True,46.300000000000004,3,3,1.8642762161529987,1.3653850065651807,2.0692716189107707,5.092180803819434,7.745,3.964,2.172,2.892,2.243,
680,100,3,45.5,20.5,43.3,3.82,1e-06,0.1,120,0.60,0.58,True,90.30000000000001,3,3,0.7683214526333071,0.8765394757986129,4.455694772356838,7.506143169121755,9.127,5.312,4.458,13.275,2.711,
682,100,3,27.2,50.1,50.3,4.44,1e-05,0.05,25,0.35,0.40,True,77.30000000000001,3,3,0.008647691820625712,0.09299296651159007,0.39500194737872657,1.4595718846105101,3.208,1.228,0.4,4.741,1.867,
687,100,3,68.3,20.0,65.1,3.25,1e-05,0.05,50,0.35,0.40,True,100.80000000000001,3,1,0.6101498389818104,0.7811208862793328,0.41747964580381075,3.240204638529809,0.16,3.087,0.88,1.44,1.64,
683,100,3,34.3,22.2,34.0,3.3,1e-05,0.05,25,0.45,0.55,True,95.80000000000001,3,2,0.45640012565553667,0.6755739231612901,2.25030664333371,5.92490705298978,8.839,5.541,2.282,8.313,1.752,
691,100,3,39.1,47.7,54.6,3.67,1e-05,0.05,80,center,center,True,82.4,3,3,0.07147208684419573,0.2673426394053065,5.245264908089592,11.371261606688472,-9.929,13.597,5.247,4.577,2.422,
700,100,3,12.5,15.9,13.2,3.4,1e-05,0.05,120,0.60,0.58,True,7.2,3,1,0.09725085373503566,0.3118506914134321,1.4917797239541837,2.8844848892599506,5.851,2.453,1.516,1.531,2.184,
688,100,3,50.8,97.9,103.6,1.84,1e-05,0.05,50,0.45,0.55,True,111.30000000000001,3,3,0.01753759650873446,0.13242959075952193,0.36129900164365775,2.706456016316194,-0.845,2.682,0.382,5.28,1.683,
681,100,3,8.7,70.7,65.8,3.94,1e-05,0.05,25,center,center,True,158.8,3,2,0.023546554798121233,0.15344886704736935,0.6457491888923068,1.1809394269265026,5.187,1.244,0.655,18.877,1.673,
678,100,3,1.0,92.4,87.4,3.07,1e-06,0.1,120,0.45,0.55,True,172.20000000000002,3,3,0.20037469293832355,0.44763231891623234,5.6912673714847575,5.691305181110935,3.087,0.021,5.708,9.877,1.509,
684,100,3,1.6,57.9,53.0,3.84,1e-05,0.05,25,0.60,0.45,True,128.4,3,2,70.95414549880829,8.423428369660911,7.174519601570147,15.79106725311859,14.816,10.975,10.182,18.96,3.444,
595,100,3,0.2,92.8,87.9,4.07,1e-05,0.1,80,0.60,0.58,False,900.0,2,2,4356.796131285194,66.00603102206036,89.56237968608096,89.75250313977298,-1.769,5.839,92.042,264.683,2.91,vittima non trovata entro 15 minuti
697,100,3,72.5,39.2,75.7,3.51,1e-05,0.05,120,0.35,0.40,True,99.9,3,3,0.008437002321983385,0.09185315629842768,1.3551944694999651,1.8276842637145552,5.2,1.693,1.357,1.896,1.791,
690,100,3,85.5,78.4,109.0,3.89,1e-05,0.05,50,0.60,0.58,True,148.4,3,3,0.005449234955602457,0.0738189335848362,0.5665414178889716,0.7538962167763953,3.481,0.41,0.569,6.094,1.706,
696,100,3,33.6,79.5,79.9,1.55,1e-05,0.05,120,center,center,True,100.30000000000001,3,3,0.06766005136553888,0.26011545775970113,1.7920862368053556,2.564787867520234,4.576,3.027,1.792,5.099,2.034,
587,100,3,68.4,23.1,65.9,4.57,1e-05,0.1,50,0.35,0.40,False,900.0,2,2,1140.846335880959,33.77641685971084,62.40049159500547,62.79072520638242,10.314,5.747,69.689,192.691,4.812,vittima non trovata entro 15 minuti
699,100,3,40.3,49.0,56.4,4.97,1e-05,0.05,120,0.60,0.45,True,70.3,3,3,0.02899153754528808,0.170269015223816,0.3403479793937662,0.9894627622804161,4.228,0.74,0.367,0.914,1.737,
588,100,3,53.5,0.4,48.7,1.51,1e-05,0.1,50,0.45,0.55,False,900.0,2,2,2108.6580917417946,45.920127305374436,64.71082262258015,64.72471931632198,-6.834,8.342,64.789,298.961,2.968,vittima non trovata entro 15 minuti
698,100,3,58.8,50.0,70.2,2.25,1e-05,0.05,120,0.45,0.55,True,103.5,3,3,1.4294816028134232,1.1956093019098768,1.7380181933237608,1.7528841459974072,2.847,0.597,2.096,6.656,2.268,
695,100,3,94.1,72.5,111.8,3.12,1e-05,0.05,80,0.60,0.58,True,191.0,3,3,0.010963386044904077,0.10470618914325971,2.0320354698385,4.778238587403482,7.441,4.325,2.032,20.964,1.703,
602,100,3,78.8,30.8,78.1,3.74,1e-07,0.05,25,0.35,0.40,False,900.0,1,3,48.94905858827451,6.99636038153228,8.395387543436287,9.257380607366736,10.276,6.536,10.573,337.169,3.681,vittima non trovata entro 15 minuti
692,100,3,99.8,14.5,95.3,2.85,1e-05,0.05,80,0.35,0.40,True,202.60000000000002,3,2,0.007427059090759471,0.0861803869262576,0.7716647067131451,2.6745293907014682,5.41,2.561,0.772,20.861,1.516,
705,100,3,36.8,16.3,33.8,2.94,1e-05,0.1,25,0.60,0.58,True,74.9,3,2,2.2958791085088093,1.5152158620172933,1.302595306876229,3.2883249488204456,-0.584,3.519,1.401,6.896,2.397,
703,100,3,13.3,69.5,65.0,1.7,1e-05,0.1,25,0.45,0.55,True,99.4,3,3,0.015287473058344204,0.12364252123903088,1.4390954843895598,3.670041706299368,5.339,3.642,1.439,11.044,1.836,
701,100,3,86.7,80.9,111.5,1.41,1e-05,0.1,25,center,center,True,117.7,3,3,0.5278889782127464,0.7265596866140774,5.945552648342297,9.705562394489982,-10.386,11.791,5.946,1.922,2.696,
704,100,3,60.5,53.5,73.7,4.8,1e-05,0.1,25,0.60,0.45,True,101.60000000000001,3,3,0.00887250038846422,0.09419395091227578,1.0066578369319017,1.2203859112258768,4.374,0.43,1.008,10.771,1.555,
711,100,3,20.3,29.3,28.8,1.55,1e-05,0.1,80,center,center,True,73.5,3,2,0.3908784185787405,0.6252027019925142,3.5636902914042152,7.786927339509714,-7.812,9.362,3.565,2.606,2.049,
706,100,3,94.5,80.7,117.2,4.98,1e-05,0.1,50,center,center,True,154.8,3,3,4.485393112316576,2.117874668698924,1.8555984175081852,1.8735252432631129,4.723,0.259,2.161,31.512,2.861,
712,100,3,84.3,49.0,90.7,1.14,1e-05,0.1,80,0.35,0.40,True,101.80000000000001,3,3,0.06052800848860394,0.24602440628645758,2.486976456959559,3.6288914310891447,3.964,2.827,2.487,20.647,2.239,
710,100,3,85.2,20.3,81.6,4.7,1e-05,0.1,50,0.60,0.58,True,126.7,3,3,0.028321399919934077,0.16828963105293826,3.897242098669632,5.920423236919677,9.12,4.423,3.898,8.404,1.861,
708,100,3,94.0,96.0,127.3,3.16,1e-05,0.1,50,0.45,0.55,True,113.2,3,3,0.006104893569081371,0.0781338183444363,3.800302815451856,4.409336092472595,5.394,2.236,3.8,20.165,2.409,
707,100,3,22.5,73.6,70.7,3.81,1e-05,0.1,50,0.35,0.40,True,110.80000000000001,3,3,4.069983137910466,2.0174199210651373,1.2143624136639906,2.4118052591732155,1.335,2.472,2.109,13.811,1.779,
709,100,3,72.5,41.1,76.5,1.53,1e-05,0.1,50,0.60,0.45,True,115.0,3,3,0.14206011955062303,0.37690863554795745,0.6741193896991133,1.0033252115205782,0.708,0.823,0.759,13.27,1.833,
719,100,3,40.0,32.6,44.6,1.01,1e-05,0.1,120,0.60,0.45,True,70.60000000000001,3,2,0.005798702529245004,0.07614921226936627,0.19880444156981741,1.6864915857126728,2.74,1.727,0.205,7.885,1.654,
721,100,3,44.0,0.7,39.3,3.87,1e-07,0.05,25,center,center,True,57.7,3,3,0.7748988331038518,0.8802833822717839,5.17998828206641,13.040867627297207,12.649,8.783,5.216,4.874,2.608,
720,100,3,66.5,45.6,73.7,1.85,1e-05,0.1,120,0.60,0.58,True,104.5,3,3,0.019769387967447295,0.1406036555977379,1.0239190300405727,1.0299736351937572,1.642,0.211,1.032,6.167,1.755,
725,100,3,28.5,20.7,28.3,2.6,1e-07,0.05,25,0.60,0.58,True,57.900000000000006,3,3,0.327899560918371,0.5726251486953494,3.298275298319301,3.4921022151484866,2.538,0.059,3.298,3.433,2.467,
718,100,3,47.4,74.3,81.3,2.68,1e-05,0.1,120,0.45,0.55,True,103.7,3,3,1.0626292117738378,1.0308390814156387,1.164760519109974,2.7065283905288933,0.002,2.681,1.341,7.68,1.668,
717,100,3,29.2,76.1,75.0,1.31,1e-05,0.1,120,0.35,0.40,True,113.80000000000001,3,3,2.0204532762316063,1.4214264934324272,1.1525896347206366,2.148826736127871,2.602,1.297,1.499,19.814,1.749,
722,100,3,20.1,63.9,60.8,3.89,1e-07,0.05,25,0.35,0.40,True,111.9,3,3,0.0034431953030234197,0.05867874660405946,0.9012896263479663,0.9175933144689303,4.455,0.567,0.902,6.236,1.614,
731,100,3,20.5,9.5,16.1,1.98,1e-07,0.05,80,center,center,True,30.5,3,3,0.9748542102658362,0.9873470566451475,4.203272835866757,7.155922280794557,8.216,6.234,4.281,4.268,3.511,
639,100,3,93.2,7.9,88.2,3.55,1e-07,0.1,120,0.60,0.45,False,900.0,0,1,nan,nan,9.428071633864457,17.949240853529485,6.943,3.388,9.428,517.275,4.383,vittima non trovata entro 15 minuti
734,100,3,23.8,5.6,18.8,1.52,1e-07,0.05,80,0.60,0.45,True,42.0,3,3,2.6395150257233126,1.624658433555593,5.077169825631495,10.647960469875793,9.779,8.26,5.133,5.103,2.419,
724,100,3,70.8,33.3,71.7,2.75,1e-07,0.05,25,0.60,0.45,True,123.80000000000001,3,3,2.6689509733161674,1.633692435348884,3.5643839692512604,5.171904109870024,-3.115,5.863,3.688,4.325,2.102,
723,100,3,60.7,29.9,61.1,1.28,1e-07,0.05,25,0.45,0.55,True,128.20000000000002,3,3,0.22107198994623628,0.47018293242762044,3.9847544189358515,5.484469287737677,5.923,4.644,3.985,11.534,2.62,
726,100,3,29.6,66.4,66.1,3.34,1e-07,0.05,50,center,center,True,131.20000000000002,3,3,0.07200534661304384,0.268338119940205,3.8244743012565228,4.003111083312027,7.118,3.773,3.825,6.95,2.423,
727,100,3,56.0,11.2,51.4,1.06,1e-07,0.05,50,0.35,0.40,True,109.30000000000001,3,3,0.011604462176320876,0.10772400928447137,4.132339570629269,6.685840911983908,7.436,6.371,4.133,10.773,2.741,
728,100,3,7.4,74.6,69.7,3.97,1e-07,0.05,50,0.45,0.55,True,129.4,3,3,0.2450195798227394,0.4949945250431962,2.5994769711878556,3.402779056608193,6.597,2.631,2.6,5.44,2.477,
649,100,3,97.9,77.8,118.0,3.2,1e-06,0.05,50,0.60,0.45,False,900.0,2,2,2.6122665631613633,1.6162507735996179,14.568508673332792,19.278291018950547,35.109,31.905,14.643,157.236,4.487,vittima non trovata entro 15 minuti
626,100,3,95.8,80.2,118.0,2.65,1e-07,0.1,50,center,center,False,900.0,2,3,5.897951803000997,2.428569909020738,0.9095326264796478,11.71900926049548,-9.032,11.684,2.395,257.305,3.332,vittima non trovata entro 15 minuti
733,100,3,62.4,24.2,60.5,2.5,1e-07,0.05,80,0.45,0.55,True,128.8,3,3,1.2293435305119977,1.1087576518392095,4.6121056760640515,7.028606706768895,8.058,5.557,4.612,7.561,2.368,
730,100,3,29.2,99.5,97.5,3.69,1e-07,0.05,50,0.60,0.58,True,133.1,3,3,0.007498143687801787,0.0865918222917256,1.325038378182772,2.232335292021974,5.485,1.797,1.326,17.554,1.803,
661,100,3,81.2,32.0,80.9,2.62,1e-06,0.1,25,center,center,False,900.0,0,3,12.009197271220291,3.4654288726246123,2.5721974930022915,3.839211814077479,5.717,3.096,3.868,440.909,2.456,vittima non trovata entro 15 minuti
735,100,3,37.1,36.9,45.2,3.91,1e-07,0.05,80,0.60,0.58,True,101.5,3,3,0.07553763166754153,0.2748411025802755,5.417917551917386,14.14342661376361,-10.54,14.455,5.418,6.84,2.539,
737,100,3,37.7,67.1,70.2,4.22,1e-07,0.05,120,0.35,0.40,True,112.9,3,3,0.015495206406363263,0.12447974295588525,1.3148752817266498,3.375930047034446,0.886,3.333,1.318,5.165,1.668,
749,100,3,1.5,4.3,3.6,1.82,1e-07,0.1,50,0.60,0.45,True,0.2,3,1,0.07447885997607814,0.272908153004043,4.086128311534334,4.111281844289212,3.942,2.125,4.089,4.103,3.06,
631,100,3,19.8,95.3,91.5,2.82,1e-07,0.1,80,center,center,False,900.0,2,3,20.433764788388252,4.520372195780814,7.683358244180196,13.684983440398042,14.14,11.325,8.698,222.383,3.231,vittima non trovata entro 15 minuti
740,100,3,88.2,43.9,91.8,2.24,1e-07,0.05,120,0.60,0.58,True,120.2,3,3,0.2762621764961839,0.5256064844502814,0.724107378162839,2.240272650996309,4.06,1.822,0.808,14.235,1.79,
736,100,3,64.7,41.4,69.9,1.46,1e-07,0.05,120,center,center,True,125.2,3,3,9.392060048619793,3.064646806504755,2.102116093360081,2.6651521913752076,0.067,1.388,3.588,8.128,2.188,
739,100,3,4.2,81.9,76.9,3.74,1e-07,0.05,120,0.60,0.45,True,117.4,3,3,1.3315333673706378,1.1539208670314607,2.8654750587304947,6.3231731076043785,7.869,4.133,2.911,3.409,2.564,
621,100,3,18.3,62.5,59.0,1.15,1e-07,0.1,25,center,center,False,900.0,0,3,31.10637801237334,5.577309208962091,9.277953703812807,31.507052930635766,35.076,33.93,9.969,93.021,9.751,vittima non trovata entro 15 minuti
743,100,3,10.4,32.4,27.9,4.02,1e-07,0.1,25,0.45,0.55,True,96.80000000000001,3,3,0.005291703892279315,0.07274409867665771,0.8856249608695702,1.8178037540743626,5.766,1.744,0.887,21.941,1.225,
738,100,3,57.3,96.1,105.1,4.56,1e-07,0.05,120,0.45,0.55,True,143.20000000000002,3,3,0.1616047404127674,0.4020009209103474,0.37368588675402675,0.6884255251479223,3.979,0.578,0.539,3.395,1.911,
679,100,3,80.1,80.2,106.3,4.73,1e-06,0.1,120,0.60,0.45,False,900.0,1,2,8.02751792376293,2.833287476371385,4.369513264493323,8.384468268654317,13.349,8.617,4.833,270.934,3.001,vittima non trovata entro 15 minuti
664,100,3,3.6,94.9,89.9,1.22,1e-06,0.1,25,0.60,0.45,False,900.0,2,3,42.57396890234751,6.524873094731231,4.5239717449740455,4.5251588555570015,1.118,0.104,6.64,419.973,3.546,vittima non trovata entro 15 minuti
642,100,3,48.9,2.9,43.9,4.43,1e-06,0.05,25,0.35,0.40,False,900.0,2,2,3.539239561726034,1.8812866771776262,37.70691636824389,38.945555768438886,27.385,22.956,37.754,221.688,3.103,vittima non trovata entro 15 minuti
675,100,3,98.0,45.5,101.4,3.99,1e-06,0.1,80,0.60,0.58,False,900.0,2,3,14.055672777661893,3.7490895931761745,3.827807854035238,3.9622925479743665,5.014,1.024,5.34,342.745,2.631,vittima non trovata entro 15 minuti
747,100,3,60.8,70.7,86.2,1.27,1e-07,0.1,50,0.35,0.40,True,134.20000000000002,3,3,0.05071507692650709,0.22520008198601324,1.2441681041013481,1.8248586436413023,-0.258,1.523,1.261,13.345,1.635,
745,100,3,66.4,77.6,95.0,4.81,1e-07,0.1,25,0.60,0.58,True,133.0,3,3,0.003008996345712338,0.054854319298596146,0.6830320972133586,0.7277690470225372,4.651,0.161,0.683,6.289,1.616,
750,100,3,31.1,78.1,77.6,3.09,1e-07,0.1,50,0.60,0.58,True,145.1,3,3,0.014631313162245321,0.12095996512171009,0.8058030456838291,4.094700733763801,-1.088,4.182,0.812,17.396,1.668,
742,100,3,60.6,95.2,105.9,2.14,1e-07,0.1,25,0.35,0.40,True,197.60000000000002,3,3,0.21234973156650447,0.46081420503984516,4.04835346770036,8.066044801118553,9.115,6.977,4.048,26.946,2.509,
751,100,3,89.9,49.0,95.6,3.72,1e-07,0.1,80,center,center,True,129.1,3,3,1.3007773558885152,1.1405162672616798,1.2595259868555133,1.3992449948570571,3.54,0.183,1.652,10.978,1.953,
754,100,3,91.9,37.8,92.9,3.85,1e-07,0.1,80,0.60,0.45,True,125.10000000000001,3,3,0.5711071286488316,0.7557163016958359,1.1075827305145345,1.569040805219257,4.962,1.111,1.189,16.022,2.325,
755,100,3,62.3,61.4,80.4,2.76,1e-07,0.1,80,0.60,0.58,True,125.80000000000001,3,3,0.013251284412588793,0.11511422332878242,0.643404288396127,0.7868218708398698,2.441,0.32,0.645,7.362,1.544,
753,100,3,51.5,59.5,71.6,1.62,1e-07,0.1,80,0.45,0.55,True,119.60000000000001,3,3,0.07656333521674705,0.27670080451048035,2.2158707663649824,3.5747860308528745,4.94,3.323,2.221,16.657,1.833,
758,100,3,90.5,12.7,85.8,3.23,1e-07,0.1,120,0.45,0.55,True,137.70000000000002,3,3,7.589962941210453,2.7549887370387656,2.374104860925582,2.894633528251753,1.576,1.656,2.714,16.21,2.317,
670,100,3,64.0,71.5,88.9,2.5,1e-06,0.1,50,0.60,0.58,False,900.0,2,3,38.17378964020238,6.178494123991896,15.236061886383608,15.897119946862212,5.348,2.849,15.555,456.333,5.449,vittima non trovata entro 15 minuti
