run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,n_drones_tracked,pos_variance_m2,pos_std_m,est_error_2d_m,est_error_3d_m,est_depth_m,est_error_depth_m,dcgd_err_final_mean_m,landing_err_mean_m,pf_std_xy_mean_m,pf_ellipse_area_mean_m2,pf_iou_mean,note
3484,200,3,137.1,112.3,170.2,4.93,1e-05,0.05,25,0.60,0.45,True,204.8,3,2,0.3069380987143828,0.5540199443290673,2.862567142014979,3.6159986597253235,7.822,2.892,2.863,2.863,2.683,39.654,0.5943,
3496,200,3,43.6,36.7,49.9,1.45,1e-05,0.1,25,center,center,True,100.9,3,2,0.16836055574068065,0.4103176278697768,0.252612237820095,0.2665983272706269,1.241,0.213,0.464,0.464,2.067,32.871,0.6251,
3444,200,3,3.6,96.6,91.6,1.79,1e-07,0.1,60,0.60,0.45,False,582.5,2,2,1.5756057252298645,1.2552313433108115,4.388776358249382,5.795634785243428,-0.561,2.35,4.432,4.432,2.842,39.161,0.5544,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3409,200,3,181.0,57.4,183.6,1.98,1e-05,0.1,25,0.60,0.45,False,933.1,3,3,129417.04725213817,359.7458092210918,263.37848339055654,263.8781973086324,30.053,28.074,434.227,434.227,3.246,73.675,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3499,200,3,20.7,66.1,63.1,4.3,1e-05,0.1,25,0.60,0.45,True,111.9,3,2,0.04754191891580454,0.21804109455743553,1.0861959878526397,1.0905985984956632,5.473,1.172,1.086,1.086,2.635,53.663,0.7835,
3495,200,3,112.9,92.8,139.1,1.67,1e-05,0.05,120,0.60,0.58,True,183.70000000000002,3,1,144.59434073295589,12.024738697075954,9.93548986645139,18.97540438959163,23.199,21.526,10.005,10.005,3.696,89.509,0.2134,
3494,200,3,36.4,191.4,189.0,1.68,1e-05,0.05,120,0.60,0.45,False,159.8,2,2,0.049366391485265865,0.22218548891695394,7.1382205405971675,8.000178498142597,8.444,6.764,7.139,7.139,2.712,45.541,0.6004,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3493,200,3,114.5,167.4,195.8,3.72,1e-05,0.05,120,0.45,0.55,True,172.5,3,3,0.019237444837737216,0.13869911621108916,1.4141461505536852,1.8442132421070956,5.17,1.451,1.415,1.415,2.108,34.472,0.5156,
3410,200,3,13.1,100.1,95.4,3.96,1e-05,0.1,25,0.60,0.58,False,1045.6000000000001,3,1,42899.42775294013,207.12177035005308,391.55859917061656,391.80983465090475,-17.48,21.439,393.655,393.655,2.703,44.571,0.1785,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3492,200,3,152.8,69.1,161.1,2.41,1e-05,0.05,120,0.35,0.40,True,231.3,3,3,0.20922838462363827,0.45741489331201085,2.8734120809805197,4.761698385654339,5.581,3.171,2.875,2.875,2.329,43.457,0.6993,
3507,200,3,1.3,59.9,55.0,4.14,1e-05,0.1,120,0.35,0.40,False,117.2,1,1,nan,nan,2.882338026742196,2.939664226498384,5.814,1.676,2.882,2.882,3.267,84.28,nan,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3506,200,3,57.6,18.4,54.3,1.92,1e-05,0.1,120,center,center,True,108.9,2,2,0.002057161009364093,0.04535593687009555,1.3910796953406817,1.516644996146106,2.276,0.36,1.391,1.391,2.166,42.101,0.8605,
3421,200,3,135.8,42.5,136.1,4.56,1e-07,0.05,25,center,center,False,935.1,3,3,16070.385095900623,126.76902261948943,134.29768241506508,135.04526476532448,67.3,62.735,178.941,178.941,3.081,80.148,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3501,200,3,168.3,136.1,209.4,1.62,1e-05,0.1,60,center,center,True,211.60000000000002,3,2,0.26361906916762035,0.5134384765165348,1.0626055680424948,1.7513747354541662,0.797,0.822,1.069,1.069,2.098,32.248,0.5101,
3498,200,3,169.8,25.8,166.1,3.53,1e-05,0.1,25,0.45,0.55,True,232.0,2,2,0.02558286368764938,0.15994644005931916,1.5342516023647097,3.5870507984088476,7.137,3.609,1.542,1.542,2.156,38.469,0.7859,
3423,200,3,179.2,182.7,248.8,1.94,1e-07,0.05,25,0.45,0.55,True,942.5,3,2,0.1768804496793176,0.4205715749778123,0.7198615677655017,1.8326063500847627,3.896,1.96,0.777,0.777,2.024,35.94,0.7062,
3509,200,3,17.3,184.4,179.8,1.19,1e-05,0.1,120,0.60,0.45,True,162.0,3,2,1.1075762158379467,1.0524144696068878,5.081834989243883,7.029351226037746,10.15,8.956,5.093,5.093,2.833,47.975,0.5154,
3503,200,3,153.1,197.7,243.1,3.94,1e-05,0.1,60,0.45,0.55,True,192.8,3,3,0.025726125442401503,0.16039365773746012,1.0202404455535294,1.7868649725629586,2.672,1.267,1.032,1.032,2.33,41.95,0.8784,
3497,200,3,171.7,33.6,169.1,2.15,1e-05,0.1,25,0.35,0.40,True,269.2,2,2,0.057957290349445335,0.24074320416046086,0.8172444196190806,2.1174424560981326,3.899,1.751,0.818,0.818,2.544,31.081,0.7156,
3512,200,3,124.1,124.2,168.5,2.08,1e-07,0.05,25,0.35,0.40,True,167.4,3,3,0.049165822306227284,0.22173367427214857,4.844414541662358,6.365772847561283,4.964,2.886,4.845,4.845,2.547,48.585,0.8752,
3504,200,3,165.3,146.9,214.0,4.66,1e-05,0.1,60,0.60,0.45,True,244.70000000000002,3,3,0.16289100549259933,0.4035975786505654,2.0201083148581502,4.124764509945801,8.728,4.072,2.032,2.032,1.998,35.975,0.6617,
3513,200,3,2.1,155.8,150.8,4.12,1e-07,0.05,25,0.45,0.55,True,163.70000000000002,1,1,nan,nan,2.5935156331492863,2.9890643754511053,5.594,1.475,2.594,2.594,3.031,36.589,nan,
3514,200,3,123.6,174.9,207.2,2.41,1e-07,0.05,25,0.60,0.45,True,194.5,3,3,0.029351837050345768,0.171323778414865,2.2157422235575344,3.229700488681795,4.425,2.011,2.217,2.217,2.449,45.243,0.8549,
3516,200,3,59.0,54.0,72.9,1.32,1e-07,0.05,60,center,center,True,151.0,3,3,0.12790120582718345,0.35763278069436455,3.3157866317917675,4.75646372714511,7.083,5.762,3.317,3.317,2.111,32.497,0.636,
3519,200,3,118.5,89.9,141.7,4.32,1e-07,0.05,60,0.60,0.45,True,197.8,3,1,0.21981285184758137,0.4688420329360214,1.942227216462425,2.842418037475192,7.161,2.836,1.945,1.945,2.092,33.746,0.6643,
3517,200,3,165.5,159.4,222.7,3.98,1e-07,0.05,60,0.35,0.40,True,209.20000000000002,3,3,0.9560259618415823,0.9777658011208933,0.9779742146518865,1.9462209815138911,5.516,1.532,1.002,1.002,1.612,25.312,0.3903,
3518,200,3,1.8,132.0,127.0,3.31,1e-07,0.05,60,0.45,0.55,False,186.70000000000002,2,2,0.02925027131391362,0.17102710695651033,7.5436860111039215,8.409543182450403,6.807,3.497,7.544,7.544,2.935,62.095,0.7417,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3523,200,3,59.2,70.6,85.1,2.94,1e-07,0.05,120,0.45,0.55,True,136.5,3,3,0.1958421829886462,0.4425406003844689,1.5317102874692228,1.8900044915128429,4.439,1.495,1.54,1.54,2.531,49.555,0.6604,
3502,200,3,125.5,123.4,168.9,3.76,1e-05,0.1,60,0.35,0.40,True,338.1,3,3,0.15854690908052377,0.39817949354596827,1.425372096082392,3.155009651586662,6.481,2.721,1.43,1.43,1.81,31.579,0.4996,
3525,200,3,22.0,71.5,68.7,4.37,1e-07,0.05,120,0.60,0.58,True,164.9,2,2,0.13448285480938138,0.3667190406965275,2.201149394449874,2.9431818742208034,6.745,2.371,2.225,2.225,2.684,41.327,0.8371,
3483,200,3,189.4,62.8,193.3,1.9,1e-05,0.05,25,0.45,0.55,False,481.70000000000005,2,2,2389.5261262251324,48.88277944455626,99.43706205015316,99.4419455775143,3.145,1.245,102.031,102.031,2.856,65.375,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3526,200,3,55.0,76.2,86.9,4.57,1e-07,0.1,25,center,center,True,165.0,3,3,0.15117156083841385,0.3888078713688984,3.9904090265317755,4.79810601138841,10.024,5.456,3.992,3.992,3.042,45.806,0.6155,
3481,200,3,177.8,111.1,202.8,3.51,1e-05,0.05,25,center,center,False,566.1,3,3,2675.81002890796,51.72823241623436,79.0468867770521,83.26217877504965,47.754,44.239,84.628,84.628,3.594,89.133,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3521,200,3,196.1,33.5,193.3,2.62,1e-07,0.05,120,center,center,True,293.7,2,2,0.007603941583112395,0.08720058247002938,2.446835137095591,5.543858183482864,9.078,6.459,2.448,2.448,2.266,40.877,0.8484,
3520,200,3,150.4,54.3,153.6,4.22,1e-07,0.05,60,0.60,0.58,True,310.0,3,3,0.3925898738406418,0.6265699273350436,2.3964739475995995,2.431608776106907,5.925,1.708,2.398,2.398,2.62,42.066,0.5812,
3443,200,3,110.3,47.2,113.4,1.28,1e-07,0.1,60,0.45,0.55,False,1045.6000000000001,3,1,121725.94184284376,348.89245025199926,298.08934788594854,300.1514465510766,6.958,5.679,439.93,439.93,3.894,115.075,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3534,200,3,101.1,43.9,103.6,2.77,1e-07,0.1,60,0.60,0.45,False,160.0,1,1,nan,nan,30.471191445728092,39.52512765969077,27.548,24.78,30.471,30.471,4.345,105.911,nan,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3531,200,3,94.7,180.0,196.6,3.33,1e-07,0.1,60,center,center,True,169.3,3,3,0.21055470559098657,0.45886240376717136,0.4412969231152562,0.7415482645621947,3.954,0.624,0.617,0.617,1.972,26.428,0.7161,
3537,200,3,36.9,47.2,52.9,3.94,1e-07,0.1,120,0.35,0.40,True,115.80000000000001,3,3,1.6027961621801832,1.2660158617411486,1.460906232249905,2.7146267915499265,5.969,2.033,1.525,1.525,2.334,33.544,0.4995,
3522,200,3,146.4,4.3,141.4,1.88,1e-07,0.05,120,0.35,0.40,True,296.2,3,3,1.0422093598436257,1.0208865558149083,2.153291310645435,4.619641116294303,5.578,3.693,2.155,2.155,2.325,37.77,0.4463,
3528,200,3,107.0,187.1,208.7,2.79,1e-07,0.1,25,0.45,0.55,True,235.0,3,3,0.08919253492160258,0.2986511927342708,0.4037428424626309,0.6034707677864367,2.311,0.475,0.493,0.493,1.386,18.532,0.4796,
3536,200,3,23.7,171.6,167.7,1.58,1e-07,0.1,120,center,center,True,185.10000000000002,2,2,0.08968639039279046,0.2994768611976399,1.0222108511895447,6.434969529415773,8.434,6.853,1.022,1.022,1.661,23.199,0.5655,
3533,200,3,96.5,173.3,191.5,4.19,1e-07,0.1,60,0.45,0.55,True,202.9,3,3,0.3196921032716343,0.5654132146241669,1.385601137073152,2.249931951057038,6.205,2.018,1.394,1.394,1.8,23.963,0.5862,
3538,200,3,61.9,91.7,103.7,2.97,1e-07,0.1,120,0.45,0.55,True,142.5,3,3,0.02218919693860983,0.14896038714574364,1.648011012642935,3.2668361379515716,6.159,3.193,1.652,1.652,1.516,21.316,0.6147,
3539,200,3,95.9,193.3,209.1,1.36,1e-07,0.1,120,0.60,0.45,True,179.3,3,3,1.0048084361970684,1.0024013348938978,2.8060102048566717,6.006228357249574,6.833,5.478,2.821,2.821,2.615,39.77,0.4579,
3462,200,3,104.9,43.1,106.9,2.82,1e-06,0.05,120,0.35,0.40,False,953.8000000000001,3,1,144.76897896223647,12.03199812841726,147.2598456747636,169.58004672096706,105.804,102.982,147.349,147.349,3.111,80.885,0.0012,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3439,200,3,178.6,72.3,186.2,1.78,1e-07,0.1,25,0.60,0.45,False,977.2,3,3,51683.27808411556,227.33956559322348,277.180006686089,278.940256614078,70.422,68.64,319.298,319.298,3.181,92.331,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3549,200,3,103.4,54.4,110.1,3.59,1e-06,0.05,60,0.60,0.45,False,159.60000000000002,1,1,nan,nan,0.5004382031001913,3.653303727964075,-0.08,3.666,0.5,0.5,3.942,125.534,nan,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3466,200,3,102.5,153.8,177.9,3.1,1e-06,0.1,25,center,center,False,957.1,3,3,25310.86146544412,159.0938762663231,443.23711021019824,450.0520010363541,2.32,0.784,446.318,446.318,2.883,70.406,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3542,200,3,120.6,60.0,128.0,3.02,1e-06,0.05,25,0.35,0.40,True,199.8,3,1,0.3250999280874287,0.5701753485441375,3.454273122265857,4.597679295919513,5.319,2.295,3.456,3.456,2.572,49.047,0.8125,
3544,200,3,21.5,124.6,120.7,2.25,1e-06,0.05,25,0.60,0.45,True,185.4,2,2,1.3149586473075838,1.146716463345488,2.1689021750993835,3.7225828891172354,6.171,3.919,2.182,2.182,3.681,81.993,0.4452,
3552,200,3,113.0,0.7,108.0,3.39,1e-06,0.05,120,0.35,0.40,True,158.5,1,1,nan,nan,0.37445474188290995,1.3887267861759482,4.801,1.415,0.374,0.374,2.689,43.463,nan,
3550,200,3,32.8,52.0,54.6,1.91,1e-06,0.05,60,0.60,0.58,True,145.8,2,2,0.15374173574445646,0.39209914019856823,5.277335943873011,6.101819101335243,5.749,3.838,5.279,5.279,2.355,34.687,0.4991,
3545,200,3,22.0,110.2,106.5,3.57,1e-06,0.05,25,0.60,0.58,True,190.9,2,2,0.07856289704306314,0.2802907366344153,3.2783744751587185,3.2862338382519445,4.394,0.819,3.278,3.278,2.502,47.317,0.8569,
3548,200,3,122.4,72.6,135.5,4.93,1e-06,0.05,60,0.45,0.55,True,185.10000000000002,3,1,0.042499926358318785,0.20615510267349382,1.4669952958617578,1.729052838441652,6.417,1.491,1.47,1.47,2.648,45.698,0.6755,
3546,200,3,160.5,195.1,245.6,4.87,1e-06,0.05,60,center,center,True,220.10000000000002,3,3,0.04732529978724239,0.21754378820651807,2.2394797131300748,2.330422563404115,5.669,0.797,2.24,2.24,2.82,47.632,0.608,
3547,200,3,25.5,192.6,188.7,3.47,1e-06,0.05,60,0.35,0.40,False,208.10000000000002,2,2,4.859504111416108,2.204428295820961,9.508375872156837,10.049395472520061,10.525,7.058,9.528,9.528,3.114,55.019,0.3685,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3551,200,3,122.1,171.0,203.2,3.94,1e-06,0.05,120,center,center,True,173.5,3,3,0.21565024527906274,0.46438157293228455,2.184636829137982,2.7681161860461043,7.204,3.264,2.187,2.187,2.088,24.873,0.7564,
3472,200,3,125.7,42.5,126.4,1.41,1e-06,0.1,60,0.35,0.40,False,953.1,3,2,82.12185798565496,9.06211112189952,316.63007534207196,324.98877332645657,-6.69,8.103,316.659,316.659,3.923,104.687,0.0665,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3471,200,3,163.9,94.1,182.2,3.6,1e-06,0.1,60,center,center,False,953.9000000000001,3,3,13822.174977693665,117.56774633246002,344.6521001752345,345.2044392443466,10.251,6.646,357.834,357.834,2.815,64.832,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3535,200,3,175.4,139.6,217.2,4.45,1e-07,0.1,60,0.60,0.58,False,434.20000000000005,3,3,200.82740794274358,14.171358719005866,19.651522514553434,29.14540256633799,21.236,16.781,21.831,21.831,4.121,62.949,0.224,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3532,200,3,193.0,76.5,201.1,4.14,1e-07,0.1,60,0.35,0.40,True,404.5,3,2,0.06913970207820122,0.26294429462949226,1.253212845881364,1.7138293184617555,2.635,1.502,1.26,1.26,2.439,46.606,0.8764,
3566,200,3,14.5,37.8,34.1,1.45,1e-06,0.1,120,center,center,True,107.60000000000001,2,2,0.003458125028466039,0.05880582478348585,2.9900760141545635,3.5451830355090705,3.178,1.732,2.99,2.99,2.612,45.1,0.685,
3559,200,3,0.9,57.7,52.9,4.85,1e-06,0.1,25,0.60,0.45,False,138.4,1,1,nan,nan,1.6415182489054478,2.427797956719599,3.498,1.348,1.642,1.642,4.427,117.738,nan,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3553,200,3,160.5,33.0,158.0,4.48,1e-06,0.05,120,0.45,0.55,True,265.0,3,3,0.09930915368748375,0.31513354897167606,1.1602403813070254,1.186289629518579,5.071,0.592,1.162,1.162,2.197,27.31,0.6055,
3562,200,3,37.1,120.9,120.3,3.31,1e-06,0.1,60,0.35,0.40,True,152.1,3,3,1.5896753264045862,1.260823273264174,2.048626292278177,3.6252637481694796,5.651,2.339,2.049,2.049,2.327,43.751,0.5258,
3567,200,3,48.2,76.6,83.7,2.88,1e-06,0.1,120,0.35,0.40,True,148.0,3,3,0.0038040069542922186,0.061676632157505316,4.050967852471584,4.328166688542757,2.876,0.001,4.051,4.051,2.017,30.625,0.6553,
3568,200,3,79.4,110.9,129.4,3.09,1e-06,0.1,120,0.45,0.55,True,155.4,3,2,0.12453004101234452,0.3528881423515737,0.6400076655147975,0.7359665552415285,2.67,0.425,0.73,0.73,1.367,15.875,0.6582,
3557,200,3,86.2,83.1,112.7,1.79,1e-06,0.1,25,0.35,0.40,True,218.9,2,2,0.9351117938761858,0.9670117858000418,3.656944800424588,5.989389684782549,7.746,5.961,3.664,3.664,2.496,45.642,0.6059,
3555,200,3,143.6,44.4,144.1,2.4,1e-06,0.05,120,0.60,0.58,True,258.0,3,3,0.08521420731089954,0.2919147260946243,3.789302665901235,5.004347476006595,7.021,4.62,3.795,3.795,2.533,46.445,0.7791,
3554,200,3,142.6,124.6,182.3,3.3,1e-06,0.05,120,0.60,0.45,True,278.1,3,3,0.016756366470041105,0.12944638453831417,2.7746544145240173,3.014512455352472,4.704,1.4,2.775,2.775,2.636,52.77,0.8803,
3573,200,3,12.9,35.9,31.9,1.56,1e-05,0.05,25,0.45,0.55,True,91.30000000000001,3,1,0.02117705614277919,0.1455233869272537,1.6283608759238262,3.1682747328731176,4.792,3.231,1.632,1.632,2.041,33.576,0.5605,
3572,200,3,53.9,128.5,132.8,1.95,1e-05,0.05,25,0.35,0.40,True,149.5,3,3,1.4086250740906816,1.1868551192503158,1.0858027389967502,3.265299248163566,4.747,2.795,1.137,1.137,1.587,22.978,0.403,
3569,200,3,69.0,191.0,196.7,1.03,1e-06,0.1,120,0.60,0.45,True,173.8,3,3,0.19228948383245748,0.4385082483060695,2.506939011200448,6.625248713699568,7.408,6.381,2.509,2.509,2.181,30.087,0.6606,
3574,200,3,39.0,77.5,80.1,1.85,1e-05,0.05,25,0.60,0.45,True,134.20000000000002,2,2,0.469155288946828,0.6849491141295301,4.91013555794746,8.560242333751813,6.572,4.723,4.911,4.911,2.548,34.586,0.537,
3541,200,3,194.7,56.3,196.5,4.4,1e-06,0.05,25,center,center,True,500.8,3,3,0.05880291577603456,0.24249312521396263,3.947778857324013,7.654960894631888,13.044,8.644,3.949,3.949,2.098,34.096,0.6411,
3478,200,3,138.9,55.1,143.0,1.4,1e-06,0.1,120,0.45,0.55,False,979.2,3,3,6692.39501390578,81.80705968255906,186.63225370787325,187.27148545812727,1.505,0.106,194.229,194.229,2.812,71.245,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3575,200,3,63.6,27.5,62.8,1.36,1e-05,0.05,25,0.60,0.58,True,126.5,2,2,0.0003932995388144558,0.019831781029813127,3.2311896207882325,3.388758343976619,2.751,1.388,3.231,3.231,2.147,38.625,0.8338,
3584,200,3,12.0,9.2,8.2,4.43,1e-05,0.05,120,0.60,0.45,True,25.0,3,1,0.026070439580137897,0.16146343109242384,2.99953299982116,3.1735953406897073,5.273,0.839,3.0,3.0,2.385,35.516,0.602,
3571,200,3,84.1,126.3,144.8,4.91,1e-05,0.05,25,center,center,True,181.60000000000002,3,2,0.09088389209428445,0.30146955417468685,1.5402450255552542,1.8505748336389547,6.955,2.041,1.541,1.541,2.533,43.34,0.6851,
3579,200,3,14.0,159.8,155.0,2.02,1e-05,0.05,60,0.60,0.45,True,149.0,3,2,0.12253422007574069,0.3500488824089297,2.9836466861698523,4.044028610558963,7.529,5.505,2.984,2.984,2.782,43.261,0.7157,
3576,200,3,99.6,70.2,114.9,4.76,1e-05,0.05,60,center,center,True,190.60000000000002,3,1,0.20560261238875452,0.45343424262924226,0.20928046155717542,0.21664510528699274,4.842,0.08,0.482,0.482,2.237,35.406,0.5823,
3510,200,3,105.9,72.8,121.5,3.18,1e-05,0.1,120,0.60,0.58,False,1045.6000000000001,3,1,155790.28531441308,394.70278098135196,295.52565769948654,298.60373118343557,32.696,29.517,466.983,466.983,4.152,121.908,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3508,200,3,99.3,142.1,166.4,2.25,1e-05,0.1,120,0.45,0.55,False,935.3000000000001,3,2,65.0048559820882,8.062558897898867,256.0251246278185,256.02858632813485,2.984,0.738,256.076,256.076,3.287,71.204,0.1896,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3505,200,3,193.6,148.9,237.3,2.21,1e-05,0.1,60,0.60,0.58,False,941.1,3,3,2437.326916083702,49.36929122525157,121.62908560349754,127.81034107093377,49.589,47.384,123.667,123.667,3.944,112.265,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3561,200,3,154.5,135.8,198.7,2.5,1e-06,0.1,60,center,center,True,407.6,3,3,1.4854529350093333,1.2187915880122135,3.9343823946111844,4.081733801616752,6.259,3.763,3.946,3.946,2.612,48.913,0.5877,
3577,200,3,153.6,88.3,170.3,3.56,1e-05,0.05,60,0.35,0.40,True,253.5,3,2,0.011316099770897477,0.1063771581256873,0.5993866209078438,1.295282406469291,4.745,1.184,0.602,0.602,1.223,14.669,0.5864,
3564,200,3,182.1,61.0,185.7,1.49,1e-06,0.1,60,0.60,0.45,True,417.1,3,3,0.32226654985158837,0.5676852559751648,3.739588295701399,4.94539021720504,-2.847,4.332,3.741,3.741,2.571,34.344,0.7533,
3582,200,3,121.8,39.2,121.7,1.84,1e-05,0.05,120,0.35,0.40,True,199.3,3,1,0.0441722322660677,0.21017191122047613,4.444279737204165,7.264258572173923,6.63,4.793,4.445,4.445,2.502,34.106,0.5689,
3578,200,3,144.5,18.3,140.1,2.12,1e-05,0.05,60,0.45,0.55,True,252.60000000000002,3,3,0.010752589234381014,0.10369469241181543,2.210811137601961,2.54269458817584,4.042,1.924,2.212,2.212,2.505,47.574,0.8428,
3583,200,3,135.2,199.2,233.8,2.36,1e-05,0.05,120,0.45,0.55,True,188.3,3,3,0.08645012245031239,0.29402401679167706,0.5978170096760551,0.7778259713153145,1.967,0.398,0.608,0.608,2.16,37.82,0.8613,
3585,200,3,63.7,23.7,61.7,4.16,1e-05,0.05,120,0.60,0.58,True,122.4,2,2,0.007593789103127754,0.08714234965347074,3.5953469967496723,3.7266693314658568,5.449,1.285,3.596,3.596,2.216,32.876,0.5185,
3511,200,3,169.5,5.5,164.5,4.44,1e-07,0.05,25,center,center,False,980.8000000000001,3,3,28972.944129269472,170.214406350548,236.34923382720902,249.38186859743905,100.747,96.304,249.253,249.253,3.423,103.184,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3592,200,3,34.5,35.1,42.2,1.42,1e-05,0.1,60,0.35,0.40,True,95.80000000000001,3,2,1.0096483377983985,1.0048125883956662,3.4155851887976865,4.833547582529075,3.918,2.5,3.42,3.42,2.424,43.781,0.7073,
3589,200,3,39.1,79.2,81.7,3.11,1e-05,0.1,25,0.60,0.45,True,124.60000000000001,2,2,7.267990078780851,2.6959210075187388,7.870810485628826,9.739116742221901,12.619,9.507,7.914,7.914,4.538,114.117,0.4233,
3588,200,3,51.1,44.9,60.9,1.18,1e-05,0.1,25,0.45,0.55,True,164.70000000000002,3,3,0.23031300456342835,0.4799093711977589,2.146007279136982,3.1858369056236104,4.174,2.994,2.146,2.146,2.49,45.904,0.822,
3500,200,3,132.3,3.2,127.4,4.9,1e-05,0.1,25,0.60,0.58,False,1045.6000000000001,3,3,26315.10172445912,162.21930133143564,167.63298417219497,174.43080554330373,-4.601,9.498,225.793,225.793,3.057,74.64,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3581,200,3,176.6,73.2,184.7,2.65,1e-05,0.05,120,center,center,True,255.9,2,2,1.1405535862877634,1.0679670342701424,2.201838581628037,3.607170985000118,6.534,3.883,2.434,2.434,4.023,101.421,0.6135,
3596,200,3,1.5,42.6,37.8,4.02,1e-05,0.1,120,center,center,True,107.80000000000001,3,1,0.06428793219099874,0.2535506501490358,2.0652051591812244,2.7926005698993377,7.168,3.143,2.066,2.066,2.506,47.603,0.8537,
3580,200,3,137.3,113.8,171.3,2.51,1e-05,0.05,60,0.60,0.58,True,317.70000000000005,3,3,0.044761250762443444,0.2115685486135485,3.771791133116563,7.413970762762149,9.805,7.29,3.772,3.772,2.421,38.159,0.5687,
3594,200,3,48.9,145.4,147.1,2.36,1e-05,0.1,60,0.60,0.45,True,141.0,3,3,0.39215008698583986,0.6262188810518571,0.9957183802181259,1.0036002179625996,1.382,0.98,1.103,1.103,2.294,44.615,0.7546,
3593,200,3,86.5,38.3,88.1,4.59,1e-05,0.1,60,0.45,0.55,False,161.70000000000002,1,1,nan,nan,22.26772347516986,22.37312473008081,0.132,4.459,22.268,22.268,4.823,109.295,nan,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3565,200,3,141.8,161.0,207.5,1.21,1e-06,0.1,60,0.60,0.58,False,542.0,3,3,825.4801242367093,28.731169907205473,17.200754814135674,31.950363986996337,37.623,36.415,28.797,28.797,7.0,154.947,0.0769,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3524,200,3,101.2,44.7,104.1,4.24,1e-07,0.05,120,0.60,0.45,True,965.8000000000001,3,1,0.023621830544155845,0.15369395090294166,0.10167867085819605,8.693923639913784,12.938,8.7,0.175,0.175,1.721,26.462,0.6902,
3595,200,3,3.9,155.4,150.4,2.24,1e-05,0.1,60,0.60,0.58,False,172.10000000000002,1,1,nan,nan,11.929672151195271,22.946569515007695,16.642,14.405,11.93,11.93,4.718,79.998,nan,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3530,200,3,136.7,133.1,183.7,1.6,1e-07,0.1,25,0.60,0.58,False,951.4000000000001,3,3,55272.48428761474,235.10100869118946,212.40548507113886,218.70633490411186,14.317,12.718,292.421,292.421,3.494,95.356,0.0057,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3527,200,3,99.4,115.4,145.2,1.34,1e-07,0.1,25,0.35,0.40,False,972.9000000000001,3,3,137347.7876125504,370.6046243809572,310.41554718656084,310.71028060896185,58.752,57.411,312.479,312.479,3.484,98.768,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
3597,200,3,38.2,66.0,69.5,4.03,1e-05,0.1,120,0.35,0.40,True,143.70000000000002,2,2,0.029011540448911903,0.17032774421365388,1.5369028330008818,1.5540734647751075,3.241,0.789,1.546,1.546,2.385,51.321,0.8853,
