run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note,noise_detect_factor
5746,200,5,130.4,151.9,,5.0,1e-06,50,center,center,True,150.6,3,nan,nan,35.98068528341484,,100.0
5753,200,5,71.0,62.3,,5.0,1e-06,80,0.45,0.55,True,105.30000000000001,3,nan,nan,9.705329813924116,,100.0
5717,200,5,28.2,138.6,,5.0,1e-07,120,0.35,0.45,True,347.0,3,2.4910095101541422e-05,0.004991001412696797,49.048641419763776,,100.0
5755,200,5,97.8,89.3,,5.0,1e-06,80,0.60,0.58,True,104.4,3,0.0012362708324502951,0.035160643231464,0.6210592241788565,,100.0
5745,200,5,134.0,26.6,,5.0,1e-06,25,0.60,0.58,True,178.70000000000002,3,154.9550094654226,12.448092603504465,20.850764935338983,,100.0
5752,200,5,138.6,25.5,,5.0,1e-06,80,0.35,0.45,True,162.10000000000002,3,0.0013922769531055392,0.037313227588960184,0.546210288382165,,100.0
5759,200,5,39.2,111.8,,5.0,1e-06,120,0.60,0.45,True,106.7,3,106.74643331042725,10.331816554238042,11.403406686597098,,100.0
5756,200,5,102.8,109.5,,5.0,1e-06,120,center,center,True,124.7,3,0.0025401069623123963,0.05039947382971767,20.12895761829907,,100.0
5758,200,5,34.2,166.8,,5.0,1e-06,120,0.45,0.55,True,115.80000000000001,3,4.540244343083995e-05,0.0067381335272343745,25.172531143514508,,100.0
5760,200,5,34.7,148.0,,5.0,1e-06,120,0.60,0.58,True,108.0,3,5.228572705321016e-06,0.0022866072477189902,28.258159493516285,,100.0
5757,200,5,115.2,62.4,,5.0,1e-06,120,0.35,0.45,True,120.5,3,nan,nan,5.621644695663087,,100.0
5630,200,5,133.7,47.3,,3.0,1e-06,50,0.60,0.58,False,900.0,2,0.0036288423633820833,0.060239873533915085,8.954887012819727,vittima non trovata entro 15 minuti,100.0
5782,200,5,53.3,58.6,,1.0,1e-08,25,0.35,0.45,True,68.0,3,0.0,0.0,55.391043390529966,,100.0
5791,200,5,32.9,27.0,,1.0,1e-08,80,center,center,True,0.2,5,0.0,0.0,92.12227337347919,,100.0
5784,200,5,151.0,67.0,,1.0,1e-08,25,0.60,0.45,True,120.80000000000001,3,40.622063902418766,6.373544061385217,48.40517698306796,,100.0
5790,200,5,91.3,24.1,,1.0,1e-08,50,0.60,0.58,True,93.80000000000001,3,0.0,0.0,71.03366548766589,,100.0
5788,200,5,160.0,64.9,,1.0,1e-08,50,0.45,0.55,True,123.4,3,1.269913429247092e-06,0.0011269043567433271,64.7115751889418,,100.0
5796,200,5,80.6,44.9,,1.0,1e-08,120,center,center,True,81.7,3,0.0,0.0,52.147768418814245,,100.0
5781,200,5,166.1,115.2,,1.0,1e-08,25,center,center,True,226.20000000000002,3,148.52173105953887,12.18694921050953,69.04912054745388,,100.0
5792,200,5,88.8,69.8,,1.0,1e-08,80,0.35,0.45,True,114.10000000000001,3,0.7309233551120224,0.8549405564786492,11.616560675078146,,100.0
5783,200,5,36.8,115.1,,1.0,1e-08,25,0.45,0.55,True,229.5,3,215.10395920391454,14.666422849622007,47.46477827294943,,100.0
5785,200,5,152.0,72.0,,1.0,1e-08,25,0.60,0.58,True,184.4,3,425.2665713476026,20.621992419443924,45.3912379870781,,100.0
5794,200,5,140.4,19.8,,1.0,1e-08,80,0.60,0.45,True,120.80000000000001,3,2.0194839173657902e-28,1.4210854715202004e-14,85.07700485752999,,100.0
5787,200,5,107.5,155.6,,1.0,1e-08,50,0.35,0.45,True,174.60000000000002,3,2.8206402489435094,1.679476182904512,5.434939337322523,,100.0
5789,200,5,99.6,148.1,,1.0,1e-08,50,0.60,0.45,True,172.0,3,9.115130327866861,3.0191274116649764,9.952468009074197,,100.0
5786,200,5,159.1,150.3,,1.0,1e-08,50,center,center,True,235.5,3,73.0102395388895,8.544602947995273,24.132010640831645,,100.0
5793,200,5,109.2,168.9,,1.0,1e-08,80,0.45,0.55,True,180.20000000000002,3,31.123712128353574,5.578862978094513,9.065832715792071,,100.0
5800,200,5,81.0,113.2,,1.0,1e-08,120,0.60,0.58,True,147.6,3,20.00772446117039,4.472999492641419,11.904048731445751,,100.0
5795,200,5,142.6,156.0,,1.0,1e-08,80,0.60,0.58,True,208.0,3,2.762520745030937,1.6620832545426047,5.287710774310304,,100.0
5797,200,5,147.2,108.0,,1.0,1e-08,120,0.35,0.45,True,201.20000000000002,3,223.07314341404225,14.935633344925224,49.05182107092733,,100.0
5799,200,5,162.5,119.4,,1.0,1e-08,120,0.60,0.45,True,220.4,3,133.47878555767488,11.553301933113099,54.53248720809731,,100.0
5830,200,5,22.1,23.4,,1.0,1e-07,50,0.60,0.58,True,29.700000000000003,3,301.8550666192634,17.3739767071118,55.85670953935351,,100.0
5823,200,5,85.6,105.4,,1.0,1e-07,25,0.45,0.55,True,125.80000000000001,3,0.01027290732194228,0.10135535171830977,0.5353613881726929,,100.0
5824,200,5,111.0,91.2,,1.0,1e-07,25,0.60,0.45,True,125.0,3,0.0003181605680376344,0.017837056036174647,0.349230716261894,,100.0
5822,200,5,52.5,82.0,,1.0,1e-07,25,0.35,0.45,True,129.5,3,0.0016326566831013423,0.040406146600503026,0.03881646535035565,,100.0
5831,200,5,41.6,77.6,,1.0,1e-07,80,center,center,True,97.0,3,0.01005476621717878,0.10027345719171539,4.867322008994149,,100.0
5827,200,5,95.9,84.7,,1.0,1e-07,50,0.35,0.45,True,126.0,3,22.189768713032993,4.710601735769327,3.4752668119410792,,100.0
5710,200,5,164.6,41.0,,5.0,1e-07,50,0.60,0.58,False,900.0,2,0.005380144205683644,0.07334946629447037,47.95855291374963,vittima non trovata entro 15 minuti,100.0
5832,200,5,51.5,90.0,,1.0,1e-07,80,0.35,0.45,True,109.80000000000001,3,0.0016326889221452176,0.04040654553590566,0.08955221131110394,,100.0
5825,200,5,158.8,155.7,,1.0,1e-07,25,0.60,0.58,True,164.4,3,0.0045682619338348815,0.06758891872071103,62.92365182559085,,100.0
5835,200,5,51.5,35.5,,1.0,1e-07,80,0.60,0.58,True,77.10000000000001,3,152.3163766587433,12.34165210410435,12.726479533023229,,100.0
5829,200,5,127.4,51.6,,1.0,1e-07,50,0.60,0.45,True,120.5,3,0.0004915311399513704,0.022170501571939467,5.531101361979572,,100.0
5839,200,5,46.7,66.2,,1.0,1e-07,120,0.60,0.45,True,76.80000000000001,3,0.02030278887329354,0.14248785517823453,5.252483745187559,,100.0
5702,200,5,31.0,96.1,,5.0,1e-07,25,0.35,0.45,False,900.0,2,0.005160482312527545,0.07183649707862672,1.2897102384439734,vittima non trovata entro 15 minuti,100.0
5798,200,5,169.8,167.5,,1.0,1e-08,120,0.45,0.55,True,348.8,3,506.93540173835027,22.51522599794082,137.93598142298202,,100.0
5836,200,5,79.6,71.9,,1.0,1e-07,120,center,center,True,115.5,3,0.001768598603668128,0.0420547096490765,0.84876420959934,,100.0
5834,200,5,115.8,79.3,,1.0,1e-07,80,0.60,0.45,True,129.1,3,0.0016628492211202906,0.04077804827502526,1.4402530793311399,,100.0
5828,200,5,156.3,45.1,,1.0,1e-07,50,0.45,0.55,True,165.4,3,0.00038500023593823665,0.019621422882610644,23.756831714141175,,100.0
5837,200,5,168.3,53.5,,1.0,1e-07,120,0.35,0.45,True,149.4,3,1698.9030185864772,41.21775125581789,51.582700421317,,100.0
5840,200,5,146.4,54.8,,1.0,1e-07,120,0.60,0.58,True,162.4,3,0.0049471016749140185,0.0703356358819199,6.7143226276479915,,100.0
5838,200,5,34.2,169.5,,1.0,1e-07,120,0.45,0.55,True,161.8,3,8.994794159072095e-05,0.00948408886455209,50.45890713974051,,100.0
5862,200,5,37.2,69.7,,1.0,1e-06,25,0.35,0.45,True,89.5,3,nan,nan,14.037110035692136,,100.0
5821,200,5,41.0,136.8,,1.0,1e-07,25,center,center,True,332.8,3,0.018393620447344085,0.13562308228079792,49.428942248732035,,100.0
5863,200,5,124.3,160.9,,1.0,1e-06,25,0.45,0.55,True,133.6,3,0.00036110505634888955,0.019002764439651657,33.478848533257285,,100.0
5869,200,5,81.8,51.2,,1.0,1e-06,50,0.60,0.45,True,91.10000000000001,3,nan,nan,4.850445318681018,,100.0
5878,200,5,57.9,27.8,,1.0,1e-06,120,0.45,0.55,True,70.3,3,nan,nan,3.9959163379911984,,100.0
5876,200,5,47.7,75.4,,1.0,1e-06,120,center,center,True,88.5,3,nan,nan,9.989216026369307,,100.0
5879,200,5,55.4,23.2,,1.0,1e-06,120,0.60,0.45,True,67.3,3,nan,nan,2.386589039414855,,100.0
5861,200,5,118.5,143.6,,1.0,1e-06,25,center,center,True,175.10000000000002,3,nan,nan,33.918071218235546,,100.0
5880,200,5,48.3,24.7,,1.0,1e-06,120,0.60,0.58,True,70.5,3,nan,nan,5.3697669749944685,,100.0
5874,200,5,37.3,170.1,,1.0,1e-06,80,0.60,0.45,True,117.4,3,0.00020898760975346758,0.014456403762812783,26.011087109186924,,100.0
5870,200,5,63.6,166.2,,1.0,1e-06,50,0.60,0.58,True,129.1,3,0.0017930446115430301,0.04234435749356731,26.07129321453022,,100.0
5871,200,5,110.2,151.0,,1.0,1e-06,80,center,center,True,132.4,3,0.0009903941385393609,0.03147052809438318,21.38722118686084,,100.0
5877,200,5,35.4,96.3,,1.0,1e-06,120,0.35,0.45,True,100.7,3,93.07319101062114,9.64744479178923,14.494730220093452,,100.0
5866,200,5,108.0,119.0,,1.0,1e-06,50,center,center,True,146.0,3,0.0015426079297070998,0.03927604778624117,7.58867976728127,,100.0
5865,200,5,26.4,141.8,,1.0,1e-06,25,0.60,0.58,True,139.8,3,0.0019178859943841805,0.04379367527833421,26.043683965503977,,100.0
5873,200,5,101.5,134.7,,1.0,1e-06,80,0.45,0.55,True,132.0,3,0.002036057711057453,0.04512269618559437,27.692857596668098,,100.0
5872,200,5,141.5,135.9,,1.0,1e-06,80,0.35,0.45,True,156.5,3,0.001158741806604816,0.034040296805474775,27.099350027771344,,100.0
5903,200,5,21.3,28.6,,3.0,1e-08,25,0.45,0.55,True,0.2,5,0.005399995699873249,0.07348466302483293,99.06263806663952,,100.0
5868,200,5,164.4,118.6,,1.0,1e-06,50,0.45,0.55,True,177.70000000000002,3,nan,nan,27.630839748859806,,100.0
5864,200,5,151.8,85.4,,1.0,1e-06,25,0.60,0.45,True,212.10000000000002,3,149.61720720603455,12.231811280674442,11.954299379309534,,100.0
5867,200,5,24.9,65.4,,1.0,1e-06,50,0.35,0.45,True,257.6,3,0.0036142937997298494,0.06011899699537451,18.26150481484052,,100.0
5902,200,5,105.4,34.3,,3.0,1e-08,25,0.35,0.45,True,111.10000000000001,3,3.6350710512584225e-28,1.9065862296939057e-14,61.307496423162824,,100.0
5916,200,5,19.9,39.9,,3.0,1e-08,120,center,center,True,0.2,5,0.0,0.0,93.14896861382664,,100.0
5907,200,5,133.4,47.4,,3.0,1e-08,50,0.35,0.45,True,109.5,4,0.06750010075073205,0.2598078150301335,54.054922038888556,,100.0
5908,200,5,98.6,60.1,,3.0,1e-08,50,0.45,0.55,True,114.5,4,0.0014409366113544194,0.03795967085413702,25.5836235510053,,100.0
5901,200,5,156.0,68.4,,3.0,1e-08,25,center,center,True,180.3,3,408.10695748593304,20.20165729552734,36.58852756513369,,100.0
5909,200,5,121.5,68.0,,3.0,1e-08,50,0.60,0.45,True,112.7,3,0.9875462121674952,0.9937535973104676,33.08502562515013,,100.0
5904,200,5,152.4,167.1,,3.0,1e-08,25,0.60,0.45,True,181.0,3,0.00021300950117031137,0.01459484502042798,57.30871782345376,,100.0
5906,200,5,54.1,135.3,,3.0,1e-08,50,center,center,True,179.4,3,68.66427283572423,8.286390820841378,26.311600616756614,,100.0
5905,200,5,135.3,146.7,,3.0,1e-08,25,0.60,0.58,True,201.70000000000002,3,0.0009631261014848208,0.031034273013634792,1.5730352862881865,,100.0
5912,200,5,91.8,54.0,,3.0,1e-08,80,0.35,0.45,True,110.30000000000001,3,5.7673895632748895,2.401538998907761,29.151060141967143,,100.0
5910,200,5,118.4,144.5,,3.0,1e-08,50,0.60,0.58,True,168.3,3,384.6356938801527,19.612131293670068,11.91709408237123,,100.0
5915,200,5,95.3,24.9,,3.0,1e-08,80,0.60,0.58,True,94.60000000000001,3,0.0,0.0,70.13646394842645,,100.0
5917,200,5,113.9,33.0,,3.0,1e-08,120,0.35,0.45,True,113.0,3,106.90278680265509,10.33938038775318,45.92999024854476,,100.0
5911,200,5,53.0,154.7,,3.0,1e-08,80,center,center,True,197.20000000000002,3,5.03082040365092,2.242949041697319,60.42532842978915,,100.0
5913,200,5,83.5,161.5,,3.0,1e-08,80,0.45,0.55,True,164.0,3,33.757485936288404,5.810119270401289,15.53664968369462,,100.0
5920,200,5,113.5,94.8,,3.0,1e-08,120,0.60,0.58,True,136.1,3,4.873534963195919,2.207608426147155,14.07427314959609,,100.0
5914,200,5,101.1,167.2,,3.0,1e-08,80,0.60,0.45,True,180.4,3,30.37822292365651,5.511644303078393,18.825230427683515,,100.0
5918,200,5,140.0,167.6,,3.0,1e-08,120,0.45,0.55,True,204.3,3,0.004710574764293291,0.06863362706642635,3.0723332617051518,,100.0
5919,200,5,156.9,40.6,,3.0,1e-08,120,0.60,0.45,True,197.3,3,398.4543772309095,19.96132203114086,80.74001539353823,,100.0
5941,200,5,112.2,114.1,,3.0,1e-07,25,center,center,True,118.2,3,0.00022242127511636515,0.014913794792619521,0.47125585629728783,,100.0
5946,200,5,69.1,101.9,,3.0,1e-07,50,center,center,True,132.3,3,0.0008306029755607013,0.028820183475486434,4.47841381869176,,100.0
5952,200,5,43.1,78.0,,3.0,1e-07,80,0.35,0.45,True,99.30000000000001,3,0.0016327090766703979,0.04040679493192201,0.02513562805026711,,100.0
5956,200,5,68.1,29.0,,3.0,1e-07,120,center,center,True,81.10000000000001,3,0.011835508081808698,0.10879112133721529,11.110484634084672,,100.0
5948,200,5,85.8,133.0,,3.0,1e-07,50,0.45,0.55,True,132.4,3,0.0012577744514502996,0.03546511597965386,0.9108716861822465,,100.0
5953,200,5,151.2,98.1,,3.0,1e-07,80,0.45,0.55,True,126.80000000000001,3,0.004423078522043767,0.06650622919729976,34.35028452161945,,100.0
5960,200,5,46.9,94.1,,3.0,1e-07,120,0.60,0.58,True,105.0,3,0.0066914120249397645,0.08180105149042868,0.5160193015203778,,100.0
5951,200,5,156.5,60.6,,3.0,1e-07,80,center,center,True,155.5,3,0.002200955699743705,0.046914344285556256,24.44227769180933,,100.0
5959,200,5,150.4,74.6,,3.0,1e-07,120,0.60,0.45,True,133.20000000000002,3,0.0019786938527091027,0.04448251176259163,11.528038847112347,,100.0
5954,200,5,124.5,139.5,,3.0,1e-07,80,0.60,0.45,True,155.4,3,0.0334755543504766,0.18296325956452733,44.27541492740014,,100.0
5950,200,5,141.2,81.5,,3.0,1e-07,50,0.60,0.58,True,167.20000000000002,3,0.0007971506765586977,0.028233856919639897,0.19348479457291923,,100.0
5947,200,5,133.6,130.6,,3.0,1e-07,50,0.35,0.45,True,186.60000000000002,3,0.07191330566862639,0.26816656329346206,31.775079669296222,,100.0
5958,200,5,132.3,117.2,,3.0,1e-07,120,0.45,0.55,True,146.8,3,0.02507407608178934,0.15834795888103306,26.87489322259065,,100.0
5943,200,5,139.0,117.5,,3.0,1e-07,25,0.45,0.55,True,229.3,3,183.65336457672265,13.55187679167438,43.682527062476,,100.0
5955,200,5,148.9,30.6,,3.0,1e-07,80,0.60,0.58,True,173.0,3,0.005212975640858607,0.07220093933501563,29.558125543888316,,100.0
5945,200,5,140.3,34.3,,3.0,1e-07,25,0.60,0.58,True,227.10000000000002,3,18.84523349961162,4.341109708313258,32.65669719049605,,100.0
5942,200,5,156.6,27.0,,3.0,1e-07,25,0.35,0.45,True,236.0,3,1.4101053258729883,1.1874785580687293,30.180157085892787,,100.0
5957,200,5,37.5,160.1,,3.0,1e-07,120,0.35,0.45,True,204.8,3,0.02211787265993617,0.14872078758511256,52.45440511355057,,100.0
5826,200,5,19.3,62.3,,1.0,1e-07,50,center,center,False,900.0,2,240.96638799153152,15.523092088612099,11.519973159411292,vittima non trovata entro 15 minuti,100.0
5983,200,5,41.2,65.5,,3.0,1e-06,25,0.45,0.55,True,74.7,3,nan,nan,13.421446579865956,,100.0
5833,200,5,34.7,53.0,,1.0,1e-07,80,0.45,0.55,False,900.0,2,0.00020670177215102175,0.014377126700110205,21.154715354892325,vittima non trovata entro 15 minuti,100.0
5949,200,5,20.6,114.1,,3.0,1e-07,50,0.60,0.45,True,327.90000000000003,3,0.00011584096382492137,0.01076294401290471,49.054513359731835,,100.0
5981,200,5,97.1,141.2,,3.0,1e-06,25,center,center,True,118.7,3,0.003117424945653954,0.05583390498302939,24.070654809448705,,100.0
5991,200,5,55.7,42.0,,3.0,1e-06,80,center,center,True,76.7,3,nan,nan,0.9082809985693159,,100.0
5987,200,5,83.2,99.7,,3.0,1e-06,50,0.35,0.45,True,107.7,3,nan,nan,9.30911656608249,,100.0
5986,200,5,101.2,153.4,,3.0,1e-06,50,center,center,True,121.30000000000001,3,0.001792760935787539,0.042341007732310046,23.538655206185776,,100.0
5992,200,5,49.7,130.7,,3.0,1e-06,80,0.35,0.45,True,92.5,3,nan,nan,21.708699948064478,,100.0
5993,200,5,40.7,144.5,,3.0,1e-06,80,0.45,0.55,True,105.4,3,1.221696892252249e-06,0.0011053039818313553,30.913148890115288,,100.0
5994,200,5,107.1,109.9,,3.0,1e-06,80,0.60,0.45,True,105.9,3,0.0032298352368528536,0.05683163939965883,18.88015605576132,,100.0
6000,200,5,97.2,21.2,,3.0,1e-06,120,0.60,0.58,True,70.2,3,0.004560846923910699,0.0675340427037409,7.33341607772737,,100.0
5995,200,5,35.5,93.9,,3.0,1e-06,80,0.60,0.58,True,99.7,3,86.87522948975445,9.32068825193475,11.381418297245633,,100.0
5982,200,5,113.8,74.7,,3.0,1e-06,25,0.35,0.45,True,179.4,3,90.77784300052365,9.527740708086238,13.419522795751925,,100.0
5998,200,5,74.3,58.7,,3.0,1e-06,120,0.45,0.55,True,100.80000000000001,3,nan,nan,7.852272887544503,,100.0
5999,200,5,39.8,96.6,,3.0,1e-06,120,0.60,0.45,True,100.7,3,100.94390799495964,10.047084551996148,11.25870951198515,,100.0
5989,200,5,170.8,131.1,,3.0,1e-06,50,0.60,0.45,True,155.5,3,nan,nan,30.62337992276112,,100.0
5984,200,5,124.6,34.5,,3.0,1e-06,25,0.60,0.45,True,191.9,3,213.63612854084778,14.616296676684138,14.777083889567638,,100.0
5996,200,5,121.6,123.7,,3.0,1e-06,120,center,center,True,144.1,3,nan,nan,27.97058797075823,,100.0
5997,200,5,140.6,28.2,,3.0,1e-06,120,0.35,0.45,True,147.6,3,0.0007849904145591237,0.02801768039219385,14.169154909485098,,100.0
5990,200,5,60.7,166.4,,3.0,1e-06,50,0.60,0.58,True,179.60000000000002,3,0.0022495433022119453,0.04742935064084206,26.305698215891372,,100.0
6026,200,5,33.6,43.3,,5.0,1e-08,50,center,center,True,13.100000000000001,3,0.0,0.0,80.32370235127779,,100.0
5875,200,5,163.6,166.2,,1.0,1e-06,80,0.60,0.58,False,900.0,2,0.001074550506143055,0.032780337187757164,36.897215319814656,vittima non trovata entro 15 minuti,100.0
6028,200,5,36.6,54.6,,5.0,1e-08,50,0.45,0.55,True,42.7,3,0.0,0.0,70.9771283862429,,100.0
6023,200,5,34.7,64.1,,5.0,1e-08,25,0.45,0.55,True,56.0,3,0.0,0.0,67.74200993093163,,100.0
6037,200,5,25.4,61.0,,5.0,1e-08,120,0.35,0.45,True,54.7,3,0.0,0.0,77.48128969231902,,100.0
6025,200,5,62.3,107.5,,5.0,1e-08,25,0.60,0.58,True,120.30000000000001,3,6.278864213963178,2.5057661929963015,23.707401193243523,,100.0
6030,200,5,92.2,29.8,,5.0,1e-08,50,0.60,0.58,True,94.10000000000001,3,0.0,0.0,65.27224283829396,,100.0
6027,200,5,127.4,92.5,,5.0,1e-08,50,0.35,0.45,True,156.3,3,41.599299167587766,6.449751868683614,26.366757048379423,,100.0
6021,200,5,142.6,29.0,,5.0,1e-08,25,center,center,True,178.20000000000002,3,330.66314108962814,18.184145321945383,80.00897633910422,,100.0
6036,200,5,132.1,75.8,,5.0,1e-08,120,center,center,True,119.2,3,0.012550246659520835,0.11202788340194969,38.80924182538508,,100.0
6024,200,5,150.0,72.3,,5.0,1e-08,25,0.60,0.45,True,191.20000000000002,3,105.82974772438007,10.287358636908703,48.94010956582345,,100.0
6033,200,5,115.3,66.2,,5.0,1e-08,80,0.45,0.55,True,135.9,3,1.2146046692394352,1.102091043988397,25.11308675846089,,100.0
6022,200,5,137.2,169.3,,5.0,1e-08,25,0.35,0.45,True,204.5,3,0.005333817639790623,0.07303299007839281,1.1727284886367855,,100.0
6029,200,5,101.6,161.3,,5.0,1e-08,50,0.60,0.45,True,169.8,3,24.731445130586067,4.973072001347464,8.370674372104927,,100.0
6031,200,5,35.8,108.6,,5.0,1e-08,80,center,center,True,167.8,3,247.77388081382878,15.74083481946967,44.928264467378035,,100.0
6032,200,5,137.8,60.6,,5.0,1e-08,80,0.35,0.45,True,176.20000000000002,3,1.1418027796636614,1.0685517206310893,53.730285203577715,,100.0
6035,200,5,123.3,132.0,,5.0,1e-08,80,0.60,0.58,True,177.4,3,0.12985274269435726,0.36035086054338383,2.048309160635959,,100.0
6038,200,5,60.8,149.0,,5.0,1e-08,120,0.45,0.55,True,177.0,3,96.89975161885272,9.843767145704572,21.484784299356733,,100.0
6040,200,5,147.6,64.1,,5.0,1e-08,120,0.60,0.58,True,182.5,3,324.3507639489871,18.00974080737941,44.86140030422181,,100.0
6039,200,5,140.5,109.8,,5.0,1e-08,120,0.60,0.45,True,198.4,3,7.48103596051862,2.735148252018274,10.184425411544114,,100.0
5985,200,5,65.8,143.3,,3.0,1e-06,25,0.60,0.58,True,514.2,3,0.0014133240591291487,0.03759420246699149,23.887559971832076,,100.0
6034,200,5,166.9,142.5,,5.0,1e-08,80,0.60,0.45,True,272.3,3,1339.427638710737,36.5981917409964,51.48281159882695,,100.0
6073,200,5,22.4,34.8,,5.0,1e-07,80,0.45,0.55,True,57.2,3,872.7406086210716,29.542183545247152,52.68424883510246,,100.0
5944,200,5,51.7,150.2,,3.0,1e-07,25,0.60,0.45,False,900.0,2,0.008688851671263884,0.09321401005891702,52.295735753209165,vittima non trovata entro 15 minuti,100.0
6063,200,5,126.7,54.0,,5.0,1e-07,25,0.45,0.55,True,131.4,3,0.008151226553475336,0.09028414342217207,0.9095886976659914,,100.0
6065,200,5,92.3,44.5,,5.0,1e-07,25,0.60,0.58,True,123.4,3,521.7988516334683,22.842916881026124,12.629629353759796,,100.0
6069,200,5,113.9,46.7,,5.0,1e-07,50,0.60,0.45,True,105.9,3,0.008117412939971286,0.09009668662038181,5.367902796201681,,100.0
6076,200,5,46.3,31.4,,5.0,1e-07,120,center,center,True,73.5,3,460.451285127697,21.458128649248447,25.888579530539484,,100.0
6062,200,5,133.4,161.1,,5.0,1e-07,25,0.35,0.45,True,170.8,3,0.00837971900683596,0.0915408051463169,48.460232250218105,,100.0
6061,200,5,103.0,64.1,,5.0,1e-07,25,center,center,True,202.5,3,203.57582124213735,14.267999903354967,9.781753889337928,,100.0
6066,200,5,72.5,128.9,,5.0,1e-07,50,center,center,True,143.4,3,0.03387201457699442,0.18404351272727443,1.2845215425919505,,100.0
6068,200,5,95.8,65.8,,5.0,1e-07,50,0.45,0.55,True,134.70000000000002,3,158.68108273574646,12.596867973260117,8.889817024245335,,100.0
6072,200,5,153.6,58.4,,5.0,1e-07,80,0.35,0.45,True,136.3,3,0.003546409833242773,0.059551740807828386,21.72752636446228,,100.0
6077,200,5,96.6,116.2,,5.0,1e-07,120,0.35,0.45,True,135.6,3,0.0019007298819246404,0.04359736095137687,0.15039255874885152,,100.0
6074,200,5,154.1,74.6,,5.0,1e-07,80,0.60,0.45,True,160.70000000000002,3,0.002557994569491707,0.05057662077968146,21.813353205505653,,100.0
6079,200,5,31.9,59.4,,5.0,1e-07,120,0.60,0.45,True,113.4,3,1.5536767443322042e-05,0.003941670641152307,19.790042275212308,,100.0
6071,200,5,164.1,30.3,,5.0,1e-07,80,center,center,True,177.4,3,1.0766634427686674e-05,0.0032812550080246238,37.23441441452869,,100.0
6075,200,5,148.7,50.2,,5.0,1e-07,80,0.60,0.58,True,163.5,3,0.0054445966379742024,0.0737875100404818,19.882047635794557,,100.0
6070,200,5,68.2,143.4,,5.0,1e-07,50,0.60,0.58,True,183.3,3,0.0056194158573295225,0.07496276313830436,59.57713457089472,,100.0
6078,200,5,146.1,165.3,,5.0,1e-07,120,0.45,0.55,True,181.10000000000002,3,0.009882657521181847,0.09941155627582664,52.56509766784286,,100.0
6080,200,5,163.0,144.6,,5.0,1e-07,120,0.60,0.58,True,177.70000000000002,3,0.004372708477575249,0.06612645822645614,58.14732405133182,,100.0
6104,200,5,83.2,23.4,,5.0,1e-06,25,0.60,0.45,True,81.60000000000001,3,nan,nan,4.3583610096359795,,100.0
6102,200,5,100.1,39.7,,5.0,1e-06,25,0.35,0.45,True,89.9,3,0.0006131914256182534,0.024762702308477026,0.9119183501843745,,100.0
6112,200,5,41.3,26.8,,5.0,1e-06,80,0.35,0.45,True,74.3,3,nan,nan,10.196725863055443,,100.0
6109,200,5,102.5,82.5,,5.0,1e-06,50,0.60,0.45,True,96.2,3,0.0015311087037586592,0.039129384147449334,1.378227371810688,,100.0
6107,200,5,79.7,98.2,,5.0,1e-06,50,0.35,0.45,True,110.9,3,26.10864724075981,5.1096621454612645,5.093885939227578,,100.0
6106,200,5,32.3,164.2,,5.0,1e-06,50,center,center,True,128.1,3,0.0021962101422607918,0.046863740165087035,22.014971596351995,,100.0
6111,200,5,87.1,85.3,,5.0,1e-06,80,center,center,True,106.0,3,nan,nan,2.227181069465204,,100.0
6116,200,5,47.4,86.6,,5.0,1e-06,120,center,center,True,95.4,3,nan,nan,10.511437116305293,,100.0
6108,200,5,105.2,167.6,,5.0,1e-06,50,0.45,0.55,True,144.3,3,0.0012011185164119947,0.03465715678488347,23.999535355672432,,100.0
6114,200,5,124.5,64.9,,5.0,1e-06,80,0.60,0.45,True,131.9,3,nan,nan,12.122109506521163,,100.0
6103,200,5,145.6,129.0,,5.0,1e-06,25,0.45,0.55,True,191.8,3,0.0005852568130155361,0.02419208161807363,33.37668653137841,,100.0
6120,200,5,88.4,60.7,,5.0,1e-06,120,0.60,0.58,True,94.10000000000001,3,nan,nan,2.6868506415477458,,100.0
6105,200,5,34.7,146.9,,5.0,1e-06,25,0.60,0.58,True,185.60000000000002,3,4.415707662046321e-06,0.00210135852772589,29.46796393757102,,100.0
6119,200,5,117.6,47.2,,5.0,1e-06,120,0.60,0.45,True,129.1,3,nan,nan,4.919672740297157,,100.0
6113,200,5,142.0,135.0,,5.0,1e-06,80,0.45,0.55,True,148.4,3,0.0004774681614092614,0.02185104485852476,31.4200040938896,,100.0
6117,200,5,136.9,71.3,,5.0,1e-06,120,0.35,0.45,True,135.9,3,0.0044455105020908565,0.06667466161962021,9.807322458802295,,100.0
6118,200,5,99.2,129.5,,5.0,1e-06,120,0.45,0.55,True,131.0,3,0.002174140997203677,0.04662768487930402,26.0850736942844,,100.0
5988,200,5,90.9,46.8,,3.0,1e-06,50,0.45,0.55,False,900.0,2,nan,nan,2.8621293709010214,vittima non trovata entro 15 minuti,100.0
6064,200,5,141.2,100.0,,5.0,1e-07,25,0.60,0.45,True,501.40000000000003,3,27.79594498592018,5.272185977933648,25.030732126820098,,100.0
